,날짜,제목,요약
1692,2017.11.20.,전북 고창서 올 겨울 첫 '고병원성 AI'…'장바구니 물가' 상승 도화선되나,이미 최근 국제유가가 심상치 않은 상승세를 보이면서 서민들이 유류비 부담이 가중될 것이란 우려가 커지고 있는 가운데 AI라는 돌발악재까지 닥친 셈이다. ▶ 속보이는 연예뉴스 fn스타
1693,2017.11.21.,[개장시황]美 증시 훈풍·수출 기대감에 코스피 사흘만에 반등,"그는 또 ""전일 한국 증시의 하락 요인 중 하나였던 중국 증시가 장 후반 상승 전환한 점도 우호적""이라며 ""다만 독일 정치 불확실성이 여전하다는 점, 국제유가가 러시아 행보에 대한 불확실성과 달러..."
1694,2017.11.20.,10월 생산자물가 4개월째 오름세…농산물 떨어지고 공산품 오르고,[tbs 조주연 기자] 농산물값은 폭락했지만 국제유가가 상승하면서 지난달(10월) 생산자물가는 4개월째 오름세를 이어갔습니다. 한국은행은 지난달(10월) 생산자물가지수 잠정치는 103.01로 전월인 9월보다 0.01포인트...
1695,2017.11.19.,국내 정유사發 'NCC 치킨게임' 시작되나,"정유사업이 국제유가와 대외변수 등에 취약해 실적변동폭이 큰 만큼, 이를 분산시킬 신사업도 필요하다. 원유를 정제하고 중질 나프타를 통해 화학제품을 만든 경험이 있는 정유사 입장으로선 NCC 진출은 가장..."
1696,2017.11.21.,"상장 임박한 진에어, 제주항공 뛰어넘을까","3분기 실적은 국제유가 상승세로 비용부담이 늘며 영업이익(314억원)이 지난해 같은 기간에 비해 21.9% 감소했지만, 10월 추석 황금연휴 효과가 4분기에 반영된다는 점을 고려하면 올해 누적..."
1697,2017.11.18.,상승세 기름값 ℓ당 1520원...16주 연속,"한국석유공사는 ""미국 원유 생산이 역대 최고치를 기록하고 국제에너지기구(IEA)가 세계 수요 증가 전망을 하향하는 등의 영향으로 국제유가는 소폭 하락했지만, 기존 상승분이 반영됨에 따라 국내유가는..."
1698,2017.11.27.,"[글로벌 에너지] 석유가스株 전량매각… ""노르웨이는 화석연료 버리지 않았다...","국제유가가 폭락한 2014년 하반기 이후 노르웨이 내에서 5만 개 이상의 일자리가 사라진 것으로 나타났는데, 이는 노르웨이가 석유가스 섹터에 얼마나 많은 리스크에 노출되어 있는 지 보여주는 지표라는 게 카푸어..."
1699,2017.11.23.,울산항 물동량 4개월 만에 감소세로 돌아서,"UPA 관계자는 ""10일간의 긴 추석연휴로 영업일수가 감소한 것이 물동량 감소의 가장 큰 원인인 것으로 분석됐다""면서 ""국제유가 등 시장상황을 꾸준히 모니터링 하는 한편 적극적인 화물 창출 활동을 전개해..."
1700,2017.11.26.,(주간증시전망)중소형주 변동성 확대 가능성…OPEC 총회 주목,"최근 배럴당 60달러대를 회복한 국제유가는 OPEC 총회를 기점으로 안정을 되찾을 거란 전망이 우세하다. 김병연 NH투자증권 연구원은 ""최근 유가는 OPEC의 감산 합의안이 내년 연말까지 연장될 거란 기대감에 상승하며..."
1701,2017.11.23.,세계 에너지 판도 바꾼 셰일오일…장기적으론 원유가격 안정세,이 와중에 국제유가가 다시 상승곡선을 그리기 시작했다. 지난 21일 뉴욕상업거래소(NYMEX)에서 거래된 인도분 서부 텍사스산원유(WTI)는 배럴당 56.83달러를 기록했고 국내 수입의 대부분을 차지하는 두바이유는 지난...
1702,2017.11.28.,미국증시 '혼조'... 사이버먼데이 효과 어디갔나,미국 소비시즌이 본격 시작됐지만 소매주가 크게 오르지 못한데다 이날 미국산 국제 유가 하락으로 정유주들의 주가마저 약세를 보인 것이 미국증시 전반을 짓눌렀다. 게다가 이날 반도체 수요 전망 악화 및 일부...
1703,2017.11.20.,기름값 16주 연속 상승..앞으로 더 오른다,이미 16주 연속으로 올랐는데 지난주 주춤하는듯하던 국제유가마저 다시 상승세로 돌아섰습니다. 한파속에 자영업자들의 한숨은 더 깊어지고 있습니다. 황윤주기자의 보돕니다. [기사내용] 오늘(20일) 전국...
1704,2017.11.11.,기름값 15주 연속↑…서울 최고가,[출처=오피넷] [출처=오피넷] 국제유가가 배럴당 60달러선으로 상승한 가운데 국내 기름값도 15주 연속 상승했다. 11일 한국석유공사 유가 정보 서비스 오피넷에 따르면 11월 둘째 주 주유소 휘발유 판매가격은...
1705,2017.11.16.,"[마켓뷰] 코스닥, 780선 돌파…기대·우려 엇갈려",서 연구원은 “국제유가를 비롯해 니켈과 구리 등 상품 가격이 아시아 시장에서 반등을 보였다는 점도 증시에 긍정적으로 작용했다”고 덧붙였다. [안소영 기자 seenrun@chosunbiz.com] chosunbiz.com
1706,2017.11.16.,"정크부터 주식까지 위험자산 도미노 하락, 왜",미국 셰일 업계의 공급 확대 우려가 국제 유가에 하락 압박을 가한 가운데 중국 거시경제 지표 부진이 성장 둔화 우려를 부추겨 구리를 포함한 상품시장 전반에 하락 압박을 가했다. 이는 밸류에이션 부담과 맞물려...
1707,2017.11.15.,"뉴욕증시, 중국 지표 부진 우려에 하락 출발","국제유가는 미국 원유 생산량 증가 우려 등에 내렸다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.9% 하락한 56.25달러에, 브렌트유는 0.78% 낮은 62.67달러에 움직였다. 시카고상품거래소(CME) 페드워치에..."
1708,2017.11.16.,"12월 국제선 유류 할증료 또 오른다···최대 3만4,800원","[서울경제] 국제유가 상승 기조에 따라 12월 유류할증료가 한 단계 더 오른다. 다음 달 발권하는 국제선 항공권 값은 이동 거리에 따라 편도 기준 최대 3만4,800원의 유류할증료가 추가된다. 16일 항공업계에..."
1709,2017.11.13.,휘발유 15주 연속 상승세…수입물가도 '껑충',"[이달석/에너지경제연구원 박사] ""겨울철에 원유 수요가 늘고 있는 상황에서 중동 지역의 정정 불안이 쉽게 해소되기 어렵기 때문에 국제유가는 당분간 강세를 보일 것으로 예상됩니다. "" 국제유가 상승에 따라..."
1710,2017.11.27.,"휘발유 가격 17주 연속 상승, 대구 1512.9원 전국평균보다 낮아","한국석유공사측은  ""사우디가 감산 기간 재연장 입장을 밝히고 있고, 미국 주요 지역의 송유관 누유 사고 등으로 당분간 국제유가 상승세가에 힘입어 국내 기름값도 상승기조가 유지될 것""으로 내다봤습니다."
1711,2017.11.22.,[서울경제TV ‘해외선물 신세계’] AG시스템 “한 눈에 보는 경제”,"국제유가 상승·공급과잉 우려로 롯데케미칼·대한유화 등 한달 이상 조정 최근 코스닥시장, 개인투자자들의 수익률이 기관과 외국인보다 우세. 제약·바이오주가 급등으로 이들 종목에 대한 단타매매 증가. 상위..."
1712,2017.11.25.,[YTN 실시간뉴스] '국정원 댓글수사 방해' 용산서장 소환불응,"■ 국제유가가 다시 상승하면서 국내 기름값도 17주 연속 올랐습니다. 11월 넷째 주 주유소 휘발유 판매가격은 전주보다 6.5원 오른 리터당 1,526.8원을 기록했습니다. ■ 이집트의 한 이슬람 사원에서 무장괴한들의 무차별..."
1713,2017.11.20.,베네수엘라 디폴트 직면 … 다음은?,"베네수엘라는 국제유가 폭락, 경제 관리 실패, 미국의 강력한 경제제재 등으로 도탄에 빠졌다. 5년 만기 신용부도스와프(CDS) 프리미엄은 1만7000bps(1bp=0.01%p)를 육박할 정도로 확대됐다. 하지만 시장에서는 레바논과..."
1714,2017.11.12.,[게임체인저 美셰일]①문턱 낮은 박리다매‥셰일은 죽지 않는다,"때마침 시추기술이 빠른 속도로 발전하면서 생산단가가 국제유가보다 내려가기 시작했다. 개발비가 더 들지만 셰일은 실패확률이 낮다. 일반적인 자원개발은 성공확률이 10~20% 수준에 그치지만, 넓게 퍼져 있는..."
1715,2017.11.15.,"'디폴트' 베네수엘라, 對러 채무 3조5천억 원 10년간 상환하기로",베네수엘라는 지난 2011년 12월 러시아제 무기 구매를 위해 러시아로부터 차관을 도입했지만 2014년 이후 국제유가 하락 등에 따른 경제위기로 채무를 제때 갚지 못했습니다. 베네수엘라는 현재 97억 달러의 외화...
1716,2017.11.27.,"정유업계, OPEC 회의 촉각…원유감산 합의 연장 기대",정유 업계에서는 감산 연장이 실제로 국제 유가에 미치는 영향은 제한될 것으로 보고 있다. 최근 유가 강세 속에 OPEC 회원국들의 감산 연장 가능성이 이미 반영돼 있다는 해석이다. 정유 업계 관계자는 “​최근 국제...
1717,2017.11.17.,"사우디, 왕족ㆍ기업가 체포해 국고 늘리기…“현금 내면 자유 줄 것”","국제유가 하락 등으로 지난해 700억 달러 재정 적자를 맞은 사우디 당국은 경기침체로 고심 중이다. 이 가운데 당국은 체포된 용의자들의 부패 행위로 인해 수십억 달러의 손실이 발생했다며, 재정 적자 책임을..."
1718,2017.11.29.,<전소영의 채권분석> 금통위 전날 발사된 미사일의 나비효과,국제유가는 익일 석유수출국기구(OPEC) 회동을 앞두고 감산연장의 불확실성에 하락했다. 1월물 서부 텍사스산 원유(WTI) 가격은 배럴당 12센트(0.2%) 하락한 57.99달러에 장을 마감했다. (정책금융부 금융시장팀 기자) syjeon...
1719,2017.11.28.,<11/28(화) 모닝730 경제브리핑> 광주*전남지역 경제동향,"글로벌 수요 증대, 국제유가의 움직임, 수급 동향 등을 종합적으로 봤을 때 당분간 석유화학업종의 수출 호조는 이어질 것으로 예상합니다. 네, 한국은행 광주전남본부 경제조사팀 조수영 과장과 함께 광주전남지역..."
1720,2017.11.27.,경남 평균 휘발유가 1505원…오름세 지속,국제유가 인상으로 국내 휘발유 가격이 계속 오르고 있는 가운데 경남지역도 리터당 1500원을 돌파했다. 26일 오피넷(www.opinet.co.kr)기준 경남 평균 휘발유가격은 1505원(경유 1298원)을 기록했다. 지난 20일...
1721,2017.11.16.,국제선 항공권 유류할증료 또 오른다,[디지털타임스 김양혁 기자] 다음 달 발권하는 국제선 항공권 가격이 국제유가 상승에 따른 유류할증료 부담으로 한 단계 더 오른다. 16일 항공업계에 따르면 12월 국제선 유류할증료는 2단계에서 3단계로 11월보다...
1722,2017.11.28.,울산 월간 수출액 지자체 순위서 첫 5위로 추락,"최정석 무역협회 울산본부장은 ""10월 수출은 급감했지만, 10월의 긴 추석 연휴로 수출 물량이 몰린 9월의 실적과 묶어서 두 달간 실적을 보면 올해 평균치와 비슷하다""면서 ""앞으로 세계경기 회복세, 국제유가 상승세..."
1723,2017.11.14.,"국가부도 경고장 받은 베네수엘라… S&P, '선택적 디폴트'로 강등",하지만 2014년 이후 국제 유가가 하락하면서 재정 파탄에 이르렀다. 니콜라스 마두로 대통령은 국가 디폴트 위험 경고음에도 지난 5월 최저임금을 60% 인상하며 포퓰리즘(인기영합주의) 행보를 멈추지 않았다....
1724,2017.11.15.,국적항공사 3Q 매출 일제히 증가…사드 피해 날아오른 LCC,"사드 사태와 더불어 비우호적 환율과 국제유가 상승세도 영업이익 하락의 주요인으로 꼽힌다. 지난해 9월말 원달러 환율은 1096원을 기록했지만, 올해 9월말에는 1146원으로 50원의 차이가 났다. 환율이 10원..."
1725,2017.11.11.,국내 기름값 오름세…휘발유값 리터당 1512.1원,최신혜 기자 shchoi@newsway.co.kr 국제유가 상승으로 국내 기름값이 오르고 있다. 11일 한국석유공사 유가 정보 서비스 오피넷 등에 따르면 11월 둘째 주 주유소 휘발유 판매가격은 첫째 주보다 4.1원 오른 ℓ...
1726,2017.11.13.,중동정세 ‘불안’에 기름값 ‘고공행진’…경제 악영향 가능성 낮아,이렇게 기름값이 연일 오르고 있는 것은 중동정세가 불안해지면서 국제유가가 올랐기 때문입니다. 우리 원유 수입의 대부분을 차지하는 중동산 두바이유 가격은 이달들어 배럴당 60달러를 넘었습니다. 연초부터...
1727,2017.11.12.,원자재펀드 수익률 고공행진,최근 국제유가와 금속시세 랠리 덕분에 관련 펀드 수익률이 승승장구하는 반면 예년보다 작황이 좋아 곡물값이 떨어진 탓에 농산물 펀드 수익률은 지지부진한 상태다. 12일 에프앤가이드에 따르면 주요 광물에...
1728,2017.11.24.,[주간뉴스] '완판 분양'… 뚜껑 열어보니 미분양 속출,"▲ 불붙은 국제유가… 산업별 '희비' 최근 국제유가가 급등하면서 산업별 희비가 교차하고 있습니다. 유가 민감 업종인 정유, 석유화학, 섬유업계, 항공업계는 유가 상승을 경계하고 있지만 조선업계는..."
1729,2017.11.23.,송유관 사고로 美 원유공급 차질에 OPEC감산 합의 기대로 `깜짝 상승`,내년 원유수요 전망치 하향…美셰일오일 증산도 복병 OPEC 합의 불발땐 조정 ◆ 원화·금리·유가 '3高 시대' / 국제유가 전망은 ◆ 국제유가가 하루 새 2% 넘게 급등해 2년5개월 만에 최고치를 기록하면서 우리 경제를...
1730,2017.11.22.,민간 LNG발전사 호실적.. 장기적 전망은 '미지수',포스코에너지.GS EPS 등 국제유가 상승 효과 분석.. 발전비중 감소 영향 커질듯 주요 민간 액화석유가스(LNG) 발전사들이 올해 호실적을 기록하며 지난해보다 수익성이 크게 개선됐다. 다만 국제유가 상승 등...
1731,2017.11.13.,"코스피, 기관 매도에 2530선 후퇴…코스닥 2%대 급등","이번주 관전포인트는 오는 15일 3분기 어닝시즌 마무리와 함께 이달 말 석유수출국기구(OPEC) 정례회의를 앞둔 국제유가의 상승세, 코스닥 시장 활성화 대책(다음 달 예정)에 대한 기대감 등이다. 먼저 상장기업들의..."
1732,2017.11.21.,에틸렌 호황에 재부상하는 '정유사 NCC 진출설',"국제유가가 낮은 흐름을 지속하면서 납사의 가격은 많이 완화됐으나, 에틸렌은 큰 가격 인상폭을 보이면서 스프레드(마진)가 크게 뛴 덕분이다. 뿐만 아니라 올해 들어 유가가 많이 상승했음에도 에틸렌-나프타..."
1733,2017.11.11.,휘발유 ℓ당 천512원으로 15주 연속 상승,[tbs 최양지 기자] 국제유가 상승으로 국내 기름값이 거침없이 오르고 있습니다. 한국석유공사 유가 정보 서비스 오피넷은 11월 둘째 주 주유소 휘발유 판매가격이 전주보다 4.1원 오른 ℓ당 천512.1원을 기록해 15주...
1734,2017.11.16.,수직상승 기름값에 치솟는 유류할증료,"국제유가는 지난 6월만 해도 배럴당 40달러 대까지 떨어졌으나, 7월 이후 상승세로 돌아서며 브렌트유를 기준으로 60달러를 넘어섰다. 16일 항공업계에 따르면 12월 국제선 유류할증료는 2단계에서 3단계로 한 단계..."
1735,2017.11.25.,"회복 기대되는 해양플랜트 시장…국내 조선업계, 도크 채우기 가능할까",삼성중공업이 건조한 에지나 FPSO./제공 = 삼성중공업아시아투데이 최현민 기자 = 올해 국제유가가 회복세를 보이면서 글로벌 석유 업체들의 해양플랜트 발주를 비롯해 대형 프로젝트 수요가 늘어나고 있다. 하지만...
1736,2017.11.14.,"진에어, 3Q 영업익 314억 전년比 21.9%↓…누계실적은 사상최대",진에어가 지난해에 비해 3분기 다소 부진한 성적표를 받아든 것은 우선 국제유가 상승세에 따른 비용부담 증가 영향으로 풀이된다. 아울러 필리핀 민다나오섬 계엄령으로 필리핀 노선의 수익성이 저하된 것도...
1737,2017.11.14.,해양플랜트 발주 늘어나는데…저가 경쟁에 조선사들 '고민',<아이뉴스24> [아이뉴스24 윤선훈기자] 국제유가가 올해 들어 눈에 띄는 상승세를 보이면서 국제 정유사들의 해양플랜트 발주도 잇따르고 있다. 국내 조선사들도 주요 해양플랜트 수주전에 적극적으로 참여하며 수주...
1738,2017.12.01.,"[투데이 잇(it)슈]OPEC, 내년말까지 감산합의 연장…전망은?",최근 국제유가 흐름과 원인 분석은? A.1월 30 달러에서 11월 초 최고 63 달러로 올랐다가 어제 57.3 달러로 내려감. A.국제유가는 최근 며칠간 지속적으로 하락세를 타고있음. A.1월에 30 달러였던 현상은 셰일가스와...
1739,2017.11.14.,디폴트 코 앞 닥친 ‘포퓰리즘 베네수엘라’,국제 유가 하락은 세계 최대의 석유 매장국인 베네수엘라에 치명타를 가했고 국민은 기초 물품 부족과 극심한 인플레이션(올해 예상 1000%)으로 신음하고 있는 상태다. 지난 4월 이후 반정부 시위 과정에서 120명 이상이...
1740,2017.11.20.,韓 수출 '가속페달'...증가율 3분기 누적 1위,"산업부는 ""향후 수출 전망은 불확실성이 한층 커질 것으로 보인다""며 ""미국ㆍ유럽 등 주요국 통화긴축 기조와 보호무역주의 확산, 중동 정세로 인한 국제유가 불안 등으로 향후 수출 불확실성이 고조될 것으로..."
1741,2017.11.27.,[사설] ‘신3고’ 역풍에 맞닥뜨린 한국 경제,"원화 가치와 국제유가, 금리가 동반 상승하는 이른바 ‘신3고(高)’라는 복병이다. 우리 경제는 국제통화기금(IMF)이 올 성장률 전망치를 3.0%에서 3.2%로 상향 조정할 만큼 순항을 예고하고 있었다. 지난 3분기 국내총생산..."
1742,2017.11.13.,[주요 신문 사설](13일 석간),"정치보복 악순환 우려 ▲ 내일신문 = 트럼프, 통킹만의 추억에 잠길 건가 ▲ 헤럴드경제 = 국제유가 상승, 경제 복병 만들어선 안된다 모바일 유통혁명의 현장 생생히 보여준 광군제 (서울=연합뉴스) ▶기사제보 및 문의(클릭!)"
1743,2017.11.21.,"IMF, 올해 러 경제성장률 전망 1.8%→2% 상향 조정","IMF는 이달 전문가들을 러시아에 보내 실사를 벌인 결과 이 같은 결론을 내렸다며 ""이러한 성장은 국제 유가 상승과 러시아 내부 금융여건 개선 때문""이라고 설명했습니다. IMF가 올해 러시아 성장률 전망을 지난 4월..."
1744,2017.11.19.,국내주식형 0.39% 상승 … 중소형 `최고`,유럽은 정치적 불안과 국제유가 하락으로 투자심리가 위축되면서 유로스톡스50지수가 1.32% 하락했다. 일본은 차익실현 수요증가와 기대 이하의 경제성장률로 인해 니케이225지수가 2.26% 하락했다. ◇코스닥 강세...
1745,2017.11.24.,"뉴욕증시, 블랙프라이데이 맞아 S&P·나스닥 사상 최고 출발","국제유가는 다음주 주요 산유국의 회동을 앞두고 상승했다. 1월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.22% 상승한 58.73달러에, 브렌트유는 0.05% 높은 63.56달러에 움직였다. 시카고상품거래소(CME)..."
1746,2017.11.27.,<국채선물 전략> 약보합 출발…美 금리 상승,"02 ◇ NH선물 주말 글로벌 금리는 유로존 경제지표 호조 및 정치적 불확실성 완화, 금주 OPEC 회동에서의 감산 연장 기대 등으로 강세를 보인 국제유가 등을 반영하며 상승. 이날 국채선물시장은 국고채 입찰 및..."
1747,2017.11.13.,10월 수출입물가 넉달째 오름세,국제유가가 지속적으로 상승세를 보이면서 수출입 물가지수는 넉달째 오름세를 보이고 있다. 13일 한국은행이 발표한 '2017년 10월 수출입물가지수'에 따르면 수출 물가지수는 전달보다 0.5% 상승한 87.17을...
1748,2017.11.20.,정유업계 NCC 신·증설 군침…석유화학업계 '긴장?',이에 따라 유가 급락 등 국제유가 변동에 따라 실적 변동 폭도 크다. GS칼텍스는 지난 2분기 정유사업에서 336억원의 이익을 거두는데 그쳐 분기 총 영업이익이 2100억원으로 크게 줄어든 바 있다. NCC는 원유를 정제해...
1749,2017.11.28.,[내외 마감시황] 대형주 중심 기관의 저가 매수세 유입 '코스피' 다시 상승,"기사이미지 1 ▲마감시황, 11월 28일 [서울=내외경제TV] 이정현 기자 = 미국 3분기 GDP 발표와 OPEC 회의를 앞두고 해외증시의 혼조세 및 국제유가의 하락에도 불구하고 대형주 중심 기관의 저가 매수세가..."
1750,2017.11.21.,"""美 증시 상승·수출 호조…국내 증시에 긍정적""",국제유가가 달러 강세 여파로 하락한 점도 부정적인 영향을 미칠 수 있다고 내다봤다. 도널드 트럼프 미국 대통령이 북한을 테러지원국으로 재지정 해야 된다고 언급한 점도 우려했다. 안혜원 [한경닷컴 바로가기]...
1751,2017.11.13.,10월 수출입물가 동반 상승…4개월 연속 오름세,"10월 수입물가는 국제유가 상승 등의 영향으로 전월대비 0.6% 상승했다. 10월 국제유가는 두바이유가 기준 전월대비 3.5% 상승했다. 원재료는 광산품 등이 올라 전월대비 1.1% 상승했고, 중간재는 석탄 및 석유제품..."
1752,2017.11.18.,"휘발유 16주 연속 오름세...리터당 1,520원","국제유가 상승세는 둔화했지만, 국내 기름값은 꾸준히 오르고 있습니다. 한국석유공사 유가 정보 서비스 오피넷을 보면, 이달 셋째 주 주유소 휘발유 판매가격은 전주보다 8.3원 오른 리터당 1천520.3원을 기록해..."
1753,2017.11.16.,"[개장시황]코스피, 2520선 '혼조세'…코스닥도 하락세 전환",도널드 트럼프 미국 행정부의 법인세 인하가 순조롭지 않을 것이라는 전망에 국제유가 하락세까지 겹쳐 간밤 미국 뉴욕증시의 3대 지수가 일제히 하락 마감한 게 투자심리에 부정적 영향을 준 것으로...
1754,2017.11.17.,환율 1100원선 14개월 만에 붕괴…당국 “속도 너무 빨라” 우려,국제유가와 시중금리가 오름세를 타는 와중에 원·달러 환율이 하락세(원화 가치 상승)를 보이면서 ‘3고 현상’이 경제에 미칠 파장이 주목된다. 산업계에서는 수출 타격을 우려하는 목소리도 나오지만 내수와...
1755,2017.11.25.,"초과 세수에 문재인 정부 '일자리 추경' 만지작, 야당은 긴장",국제유가가 급등했던 2008년에는 저소득층 유류비 지원과 해외 자원 확보 등을 목적으로 4조 3000억 원 규모의 추경을 했다. 2009년에는 글로벌 금융위기 대응을 위해 28조 4000억 원 규모의 추경을 통과시켰다....
1756,2017.11.13.,"LPG수입사, 트레이딩 따라 실적 희비 갈릴 듯",LPG관련 업계에 따르면 석유화학시장 호조와 국제유가 상승에 따른 정제마진이 높아진 정유사와 달리 SK가스와 E1 등 LPG수입사의 성과가 좋지 않을 것으로 전망했다. 셰일가스에서 생산된 LPG가 크게 늘면서 지난해...
1757,2017.11.13.,원유시장 '산타랠리' 기대감…크리스마스 전에 80달러?(상보),[60달러 넘은 국제유가 낙관론 확산…크리스마스 전 새 고지 도달 '베팅' 몰려] 브렌트유 근월물 선물가격 추이(단위: 배럴당 달러)/자료=블룸버그 최근 2년여 만에 배럴당 60달러를 넘은 국제유가가 크리스마스 전에...
1758,2017.11.20.,정유업계 올해 영업익 사상 첫 8조 돌파 전망,국제유가 강세와 글로벌 재고 감소에 따른 큰 폭의 정제마진 개선으로 영업이익이 급증했다. 특히 4분기는 계절적 성수기에 진입하는 시점으로 양호한 실적이 이어질 것이란 분석이다. S-OIL의 경우 올해 3분기...
1759,2017.11.21.,뉴욕증시 상승 마감…기업 인수합병·경제지표 호조로 강세,국제 유가는 석유수출기구의 오는 30일 회동을 앞두고 경계심리가 작용하며 하락했습니다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부텍사스산 원유(WTI)는 전거래일보다 배럴당 0.46달러(0.8%) 내린 56....
1760,2017.11.13.,투자자라면 꼭 봐야할 10대 뉴스 - 13일,"사우디 권력 싸움에 요동친 유가, 긴장한 항공업계 사우디아라비아 왕가의 권력 다툼에 국제 유가가 출렁이면서 항공사들이 긴장하고 있다. 유류비는 항공사 영업비용에서 가장 큰 비중을 차지한다. 12일..."
1761,2017.11.15.,국가 부도위기 눈앞…베네수엘라 ‘포퓰리즘’의 비극,전임 정권부터 이어진 포퓰리즘(대중인기 영합주의) 정책과 국제유가 폭락 등 총체적 위기가 불러온 비극이라는 분석이다. 국제신용평가사 스탠더드앤드푸어스(S&P)는 14일(현지시간) 베네수엘라의 국가 신용등급을...
1762,2017.11.27.,투자 인색한 허진수 GS칼텍스 회장?...취임 1년 만에 ‘사내유보금 10조돌파,한 정치권 관계자는 “국제유가 등 대외 환경에 민감한 정유업의 특성을 감안해도 정유사들이 지나치게 많은 돈을 곳간에 쌓아두고 있는 것은 사실”이라며 “실물투자 확대와 고용 창출 등 보다 적극적으로...
1763,2017.11.17.,"환율, 14개월 만에 1100원 붕괴... “1050원 갈 수도”",국제유가와 금리 상승세에 이어 원화가치까지 강세가 이어지며 자칫 경기 회복세에 부담을 줄 수 있다는 우려도 높아지고 있다. 두 달 안돼 50원 급락 17일 서울 외환시장에서 원ㆍ달러 환율은 전날보다 달러당 3.9원...
1764,2017.11.11.,기름값 치솟아…휘발유 연15주↑·경유 연16주↑,"업계에서는 앞으로도 국제유가 상승 요소가 상당한 만큼, 국내 주유소 기름값 역시 당분간 상승세를 지속할 것으로 내다보고 있다. 11일 한국석유공사의 유가 정보 서비스 오피넷에 따르면 11월 둘째주 주유소..."
1765,2017.11.19.,11월 18일 L당 1515원… 부산 휘발유 가격 연중 최고치 경신,국제유가 상승세가 둔화했지만 국내 기름값은 기존 상승분 반영 탓에 지속적인 상승세를 보이고 있다. 부산 지역 주유소에서 판매되는 보통휘발유(이하 휘발유) 가격은 지난 주에 연중 최고치를 돌파하며...
1766,2017.11.17.,"뉴욕증시, 월마트 실적 호조 속 상승 출발","국제유가는 미국의 원유생산 증가 우려 등으로 내렸다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.29% 하락한 55.17달러에, 브렌트유는 0.4% 내린 61.62달러에 움직였다. 시카고상품거래소(CME) 페드워치에..."
1767,2017.11.20.,"[칼럼]""이 세상에 사양산업은 없다""",김영훈 경남대 조선해양시스템공학과 교수 최근 국제유가가 배럴당 60달러 수준을 보이며 상승세를 기록하고 있다. 국내 조선산업에 긍정적으로 작용할 것이란 기대감도 덩달아 높아지고 있다. 하지만 아직 낙관하긴...
1768,2017.11.12.,`킹덤` 자산동결 조짐…애플·트위터 전전긍긍,"최근 OPEC 내 원심력 강화, 미국 셰일산업 확장 등 사우디의 영향력이 예전 같지 않지만, 사우디 정정 불안으로 국제 유가가 출렁였다는 점은 세계 최대 산유 수출국으로서의 사우디의 영향력을 방증한다. 특히..."
1769,2017.11.14.,원유선물시장 매수세 완화…WTI 56.76달러,"로이터통신에 따르면 최근 국제유가가 가파르게 상승한 가운데, 유가상승으로 미국의 셰일 생산이 증가할 가능성이 있다는 분석에 따라 원유선물시장 참여자들의 매수세가 다소 완화됐다. 일부..."
1770,2017.11.14.,원유선물시장 매수세 완화…WTI 56.76달러,"로이터통신에 따르면 최근 국제유가가 가파르게 상승한 가운데, 유가상승으로 미국의 셰일 생산이 증가할 가능성이 있다는 분석에 따라 원유선물시장 참여자들의 매수세가 다소 완화됐다. 일부..."
1771,2017.11.15.,"알뜰주유소, 왜 알뜰하지 않은가",최근 국제유가가 오르면서 주유소 기름값도 상승하는 가운데 알뜰주유소의 가격경쟁력이 사실상 실종됐다는 지적이 나오고 있다. / 정지윤 기자 “정부의 인위적인 개입이 시장 왜곡” 매년 그랬듯 올해...
1772,2017.11.14.,경제초점,"{앵커:네, 유통가의 김장 특수도 기대되는군요, 그리고 휘발유값이 리터당 천오백원대를 넘어섰다는데요, 운전자들의 부담이 커지겠습니다. } {리포트} 네, 국제유가상승에 휘발유 가격이 가파른 상승세를 보이고 있습니다...."
1773,2017.11.11.,"휘발유가격 15주 연속 상승…리터당 1,512원","한국석유공사는 “나이지리아 감산 참여 발언, 사우디아라비아와 이란의 갈등 고조, 미국 달러화 약세 등에 따라 국제유가가 상승함에 따라 국내 유가도 오름세를 이어갈 것”이라고 전망했다. [ 경제신문의..."
1774,2017.11.20.,김준의 SK이노베이션 나침반은 전기차 배터리를 가리킨다,정유업계는 특성상 국제유가와 환율 등 외부요인에 크게 휘둘릴 수밖에 없다. 더욱이 최근 들어서는 머지않아 석유시대가 저물기 시작할 것이란 관측까지 힘을 얻고 있다. 세계 최대의 화석연료 개발업체 중 하나인...
1775,2017.11.14.,[CEO] '1조 클럽' 향해 순항,"통상 3분기에 있는 추석연휴가 4분기인 10월에 있었고 사드보복으로 인한 중국인관광객 감소, 국제유가 반등 등 항공업계에 악재가 있었지만 제주항공은 견실한 수익구조를 바탕으로 변하는 수요에 유연히 대처하며..."
1776,2017.11.26.,대전지역 휘발유 가격 18주 연속 상승…당분간 상승세 지속,"한국석유공사 관계자는 ""사우디의 감산 기간 재연장 필요성 표명, 미국 주요 지역 송유관 누유 사고 등으로 국제유가가 상승함에 따라 국내 유가는 상승세를 이어갈 것으로 전망된다""고 말했다. 맹태훈 기자..."
