,날짜,제목,요약
2777,2017.06.22.,[ET투자뉴스]코스피 상대적 강세 흐름으로 소폭 상승세 마감,37%) ◈ KOSPI 투자자별 매매동향 -외국인 -167억/기관 -1473억/개인 1190억/ 프로그램 -764억 - 뉴욕증시는 국제유가가 2% 넘게 하락하면서 다우와 S&P500은 약보합세 마감. 바이오주가 강세를 보인 나스닥은 상승세...
2778,2017.06.27.,"엔화, 유럽 증시·유가 상승에 1달러=111엔대 후반 속락 시작",일본 엔화 환율은 27일 유럽 증시가 강세를 보이고 국제 유가가 상승하면서 1달러=111엔대 후반으로 밀려 출발했다. 도쿄 외환시장에서 엔화 환율은 이날 오전 8시30분 시점에 1달러=111.88~111.91엔으로 전일 오후...
2779,2017.06.21.,<亞증시-종합>MSCI 편입 후 엇갈린 중국.홍콩…日↓臺↑,"도쿄증시는 국제유가 급락과 엔화 강세로 내렸고 대만증시는 올랐다. ◆일본 = 도쿄증시는 국제유가 급락과 엔화 강세로 하락했다. 닛케이225지수는 전장 대비 91.62포인트(0.45%) 내린 20,138.79에 장을 마쳤다...."
2780,2017.06.20.,[Biz inside GS칼텍스] 전체 매출의 70%가 수출… 작년 사상 최대 영업이익 원...,2008년 국제 유가가 폭락한 것도 요인으로 작용했다. GS칼텍스는 이런 흐름을 읽고 빠르게 대응했다. 1969년 전남 여수 정유공장을 가동한 GS칼텍스는 2000년부터 2016년까지 약 11조원을 투자하며 중질유 분해(고도화)...
2781,2017.06.16.,에너지·화학·철강 2분기 실적 '경고등',"물가전망치 하향·국제유가 하락·中 경기둔화… ""내수주 상승탄력 받을 것"" 에너지.화학.철강 등 경기민감(시클리컬)업종의 2.4분기 실적이 불확실하다는 전망이 나온다. 유럽중앙은행(ECB)에 이어 미국 연방준비제도(Fed)..."
2782,2017.06.19.,[주간채권전망] 대외 이벤트 부재 보합 전망… 브렉시트 '주목',"안재균 신한금융투자 연구원은 ""2.1%대의 미국채 10년 금리 수준과 배럴당 국제 유가(WTI)를 고려하면 금리의 추가 하락 여지는 존재한다""면서도 ""그러나 국내 통화정책 불확실성으로 단기 금리 하단이 제한돼 추가..."
2783,2017.06.12.,"숨고르기 증시, 코스피 vs 코스닥 키맞추기 (Ⅱ)",국제유가는 배럴당 40달러선 유지 여부에 주목해야 한다. 실적장세의 마무리는 중앙은행 긴축에 의한 장기 시장금리의 중립수준 상회가 될 것이다. 국내경제에 대한 긍정적인 기대가 높은 점을 감안한다면 조정 시...
2784,2017.06.12.,"[화제의 보고서] 에버다임, 싸도 너무 싸다 국내 유일 소방차 기업, 문재인 호...","윤창민 애널리스트는 “2017년 하반기부터 국제유가 상승에 따라 기존 주력 시장이었던 중동, 러시아, CIS 지역 매출이 회복될 것으로 기대된다. 북미 매출 비중은 지난해 7.5%에서 9.1%까지 확대될 전망”이라며 “2017년..."
2785,2017.06.22.,오늘의 주요 국제금융뉴스(22일),"혼조 ▲뉴욕증시, 국제유가 주목 속 보합권 혼조 출발 ▲소시에테제네랄, 유가 하락 美달러화에 긍정적 ▲""리플레이션, 구현되느냐 아니냐가 아닌 언제 나타날지의 시간문제일 뿐"" ▲어도비, 분기 실적 호조에 개장 전..."
2786,2017.06.15.,"SK이노베이션, 2017년 예상 순이익 증가 및 9월 주가모멘텀 재부각","또한, 국제유가 하락 영향으로 영업이익은 전분기 1조 43억원 및 전년동기 1조 1,195억원 대비 각각 35%와 41% 정도 감소할 전망이며, 아울러 2분기 시장 컨센서(2017년6월13일 기준)8,160억원은 낙관적인 추정치로, 20..."
2787,2017.06.22.,"이주열 ""통화정책, 가계빚·자본유출 대응 여지 생겨""","이 총재는 올해 경제성장 전망과 관련해선 ""추경을 포함한 정부의 경제정책 방향, 국제유가 움직임 변동, 대내외 여건의 불확실성이 여전히 잠재해 있는 등 변수들의 향방이 아직은 확실치 않기 때문에 7월 전망시에 다시..."
2788,2017.06.23.,[뉴스&깊이보기]또 ‘물가상승’ 주범으로 몰린 농축산물,특히 국제유가 상승 폭이 축소되는 등 물가상승 압력이 완화되고 있어 향후 물가상승률은 1% 중반대로 둔화될 것으로 예상된다. 최근 일부 농축산물의 가격상승이 가계에 미치는 영향이 미미하다는 근거인 셈이다....
2789,2017.06.21.,[10시 판을 읽어라]'중국 MSCI' 증시 영향은?,"심리적인 요인·단기 영향만 존재 ""한국증시에 미칠 단기영향은 제한적"" - 삼성증권 ""중국의 MSCI 편입 영향 크지 않을 것"" - 금융위 ""국내 증시서 최대 4조원 유출 가능성"" - 금융위 '국제유가' 올해 최저 국제유가..."
2790,2017.06.15.,원·달러 환율 강보합…美 금리인상 영향 없어,이날 외환시장에는 국제유가 하락이 영향을 미쳤다. 미 원유재고 감소세가 예상에 못미친 탓에 서부텍사스산 원유(WTI) 7월 인도분은 전날보다 1.73 달러(3.7%) 하락한 배럴당 44.73 달러로 마감했다. 이는 종가...
2791,2017.06.19.,[주간환율전망] 美 연준 경기 낙관 vs 지표 부진…상·하방 경직,"다만, 국제유가가 부진하고 신흥국을 중심으로 위험자산 선호가 예전과 같은 모습을 보이지 못하는 점은 하단 지지 요인이다. △전승지 삼성선물 연구원 : 1125~1140원 미 달러화 지지력과 증시 조정 가능성으로 원·달러..."
2792,2017.06.12.,"수출경기, 하반기에 다시 한 번 주춤하는 시기 있을 것","환율 상승 및 주력 산업들의 단가 상승세가 진행되는 가운데, 국제 유가 상승이 수출 가격 상승에 상당 부분 영향을 미친 것으로 분석된다. 동시에, 신흥국 경기 개선으로 신흥국 수입 물량이 급증하는 추세 또한..."
2793,2017.06.16.,7월 국내LPG가격 소폭 인하될 듯…3개월 연속,특히 리비아 국영 석유공사가 운영권자와 계약문제로 중단했던 유전들에 대한 생산을 재개하고 달러화 강세 현상이 나타나면서 국제유가도 하락 추세를 보이고 있어 국제LPG가격의 추가 인하 가능성을 기대하게끔...
2794,2017.06.16.,[이데일리ON] 케이프투자증권 6/16 전략시황,"글로벌 자사 인력을 2% 가량 감원할 계획이라고 밝혀, 나이키는 3.2% 하락함 - 국제 유가는 공급 과잉 우려가 지속되며 하락함. OPEC 회원국과 일부 비회원국이 감산 합의를 한 뒤 이행하고 있으나..."
2795,2017.06.15.,미국 금리인상에도 뉴욕 금융시장 무덤덤... 신흥국도 안도?,"이날 발표된 소매판매 부진, 소비자 물가 부진 등이 시장에 영향을 미쳤고 국제 유가 급락에 증시는 더욱 민감한 반응을 보였다. 이런 가운데 이날 미국증시 3대 지수는 혼조세로 마감됐다. 금융전문가들은 ""이날 미국의..."
2796,2017.06.21.,오늘의 주요 국제금융뉴스(21일),"고수發 엔화 약세 전망 ▲ING ""세계 원유시장 균형찾기, 요원"" ▲미 1분기 경상수지 적자 1천167억8천만달러…2.4%↑(상보) ▲미 주택건설업체 레나, 매출 예상 하회에 개장전 주가 급등 ▲국제유가, 올해 최저치로 하락 (끝)"
2797,2017.06.21.,달러 강세 속 국제 금값 또 추락...금 관련주도 하락,다만 이날엔 국제 유가 급락 속에 미국의 위험자산인 뉴욕증시 3대 지수도 동반 하락하자 안전자산을 상징하는 금값 하락폭도 전날 보다는 축소됐다. 전날엔 달러 강세와 미국증시 급등 속에 금값이 급락했었다. 이날...
2798,2017.06.19.,석탄발전소 일시 가동중단 따른 비용증가요인은 한전이 자체 흡수,정부는 국제유가 상승 폭이 축소되는 등 물가상승 압력이 완화되고 있어 물가 상승률이 1% 중반대로 둔화할 것으로 보고 있지만 가뭄 등 기상재해와 조류 인플루엔자(AI) 재발 등 불안요인도 여전한 상태라고 진단했다....
2799,2017.06.17.,기업 수익성 6년6개월만 최대…'제조-서비스업' 격차 커져,제조업체는 지난해 국제유가 하락 영향으로 수익성이 개선됐다. 올해는 반도체 등을 앞세운 수출의 힘으로 매출액 영업이익률이 뛰었다. 반면 서비스업은 더딘 내수 경기 등의 영향을 받아 제조업을 따라가지...
2800,2017.06.16.,"S-Oil, 윤활유 부문 영업이익 1031억원 전망",국제유가 하락과 석유화학 정기보수로 인해 영업이익 규모는 전분기 3335억원과 전년동기 6409억원 대비 각각 35%와 66% 감소할 것으로 전망된다. 부문별 특징을 요약하면 ‘정유부문 및 석화부문 부진 속에...
2801,2017.06.28.,"신한금융투자, ETN 시장 점유율 65%..업계 1위","유가 상승의 2배 수익을 추구하는 이 상품은 연초 이후 국제유가가 하락하면서 자금 유입이 꾸준히 이어지고 있다. ETN 시장은 원유, 천연가스 등 원자재 관련 상품을 중심으로 성장하는 중이다. 신한금융투자는 ETN..."
2802,2017.06.15.,[증시브리핑] 금리인상에 美증시 혼조…다우 사상 '최고',◇ 상품시장 오늘 금리인상과 또다른 이슈는 바로 국제유가였습니다. 3.7% 급락세를 보였는데요. 미국의 원유재고는 줄었지만 휘발유 재고가 늘어났습니다. 11월 중순 이후 7개월래 최저치입니다. (자세한 내용은...
2803,2017.06.14.,"정유/석유화학, 주가 상승 모멘텀 찾기: 미국 석유 생산량과 부타기엔 - KTB",[양선 기자] ▶ Issue 업종에 대한 투자 심리를 개선시킬 수 있는 예상 이벤트 정리 ▶ Pitch - 국제 유가: 미국 셰일 오일 생산 효율 개선도 정체. 미국 석유 생산량도 정체 정제마진 : 7월 정유 제품 재고량은 예년...
2804,2017.06.22.,[복습! 이머징증시] MSCI 편입에 중국 대형주 강세…모멘텀 부재에 센섹스 약...,"공급 증가 우려로 국제유가가 9개월래 최저치를 기록하면서 에너지 관련주가 하락했고, MSCI 편입 A주에 기존 제외되었던 A/H 동시상장 종목이 최종 편입되면서 해외자본 유출에 대한 우려로 금융주들이 약세를..."
2805,2017.06.14.,[유럽증시 마감] 英 물가상승 우려 하락…美 금리정책 촉각,"관련해 어떤 증언을 할지도 시장 분위기에 영향을 미쳤다. 최근 국제유가가 3주째 하락하면서 이날 루프트한자(3.44%), IAG(2.89%) 등 항공주가 상승했다. ▶심쿵유발 스타 화보 [핫포토] ▶이데일리 [페이스북] | [포스트]"
2806,2017.06.22.,"""여름 성수기 온다""…여행·카지노·항공주 '들썩'","사드보복 완화를 비롯해 국제유가 하락, 성수기 여객 수요 증가 등 다양한 대외 변수들이 모두 긍정적인 신호를 나타냈습니다. 상장사 컨설팅 전문기업 피터앤파트너스 이상휘 팀장은 ""여가 관련주들은 매년 이..."
2807,2017.06.13.,"[ET투자뉴스]성광벤드_위험대비수익률 0.6, 업종평균대비 성과 좋지 않아","증권사 투자의견을 보면 SK증권의 이지훈 에널리스트가 "" 전방 산업의 긍정적인 변화, 국제 유가가 50 달러 선까지 하락하면서 지연되었던 프로젝트들이 재개되고 있다. 현재는 정유 플랜트가 주를 이루고 있으나..."
2808,2017.07.04.,"[중국증시] 차익실현ㆍ북한 미사일에 하락, 상하이 0.11%↓…홍콩H지수, 1.15...",이에 국제유가 회복과 제조업 지표 호조 등의 영향으로 석유관련 종목이 강세를 보였으나 금융주와 보험주가 약세를 보였다. 북한의 미사일 도발도 증시에 악재로 작용했다. 북한은 이날 오전 9시40분께 평안북도...
2809,2017.06.23.,"(환율)달러 강세 재료 소진 1,130원대 전망","밤사이 국제 유가 반등으로 글로벌 달러가 소폭 하락 압력을 받고 있는 가운데, 금일 달러-원 환율은 1,130원대 후반까지 하락해 출발할 전망이다.   최근 단기 급등 이후 재료 소진으로 환율은 장중 수급 동향에 따라..."
2810,2017.06.16.,"[ET투자뉴스]아시아나항공, ""2Q 기준 분기 사…"" BUY(INITIATE)-토러스투자증","증가, 국제유가 하향안정화와 원화 강세로 인한 우호적인 매크로 환경 등으로 인해 2Q17 매출 1.4조원(yoy +3.6%), 영업이익 324억원(yoy +12.5%)로 2Q 기준 분기 사상 최대 실적이 전망된다""라고 분석했다. 또한..."
2811,2017.06.22.,"유로 · 파운드 추락 '끝'...달러 하락, 엔화환율은 또 소폭 하락","최근 글로벌 외환시장에선 국제 유가가 추락하면서 '선진국 통화 강세 vs 신흥국 통화 약세' 흐름이 두드러지고 있다. 이런 가운데 이날 미국에서 필라델피아 연방준비은행의 패트릭 하커 총재는 ""9월..."
2812,2017.07.04.,[국제유가] 미국發 이슈 '여전'…WTI 2.3%↑,[국제유가] 미국發 이슈 '여전'…WTI 2.3%↑ 브릿지경제 박종준 기자 = 국제유가가 지난 4월 미국이 원유 생산량 감소 조정 등으로 상승세를 이어갔다. 4일 한국석유공사에 따르면 3일(현지시간) 뉴욕상업거래소...
2813,2017.06.23.,美 금리인상 신중론 등장?...달러는 방향성 상실 vs 엔화환율도 '눈치보기',"미국 연준의 일부 인사들이 ""최근 미국의 인플레이션 부진과 국제 유가 불안이 심상치 않다""면서 ""추가 금리인상에 신중을 기해야 한다""는 목소리를 쏟아내고 있기 때문이다. 찰스 에반스 시카고 연방준비은행 총재..."
2814,2017.06.15.,‘긴축발작’ 재발 걱정했나.. 日 남몰래 국채 매입 축소,또한 엔화 강세와 국제유가 하락세로 기대 인플레이션이 떨어지면서 일본은행의 '기술적 테이퍼링'이 지속되기 어려울 것이라는 분석이 지배적이다. ▶ 속보이는 연예뉴스 fn스타
2815,2017.06.25.,[주간증시전망] 돌아온 개미 외국인과 쌍끌이 매수에 주목,"국제유가 하락과 모건스탠리캐피털인터내셔널(MSCI)발 악재로 시장이 출렁이기도 했지만, 개인·외국인이 쌍끌이 매수에 나서면서 수급에 다시 파란불이 켜졌다. 25일 국내 주요 증권사는 단기적인 코스피..."
2816,2017.06.22.,코스피 랠리 트리플 악재에 발목 잡히나,"코스피 랠리가 국제유가 추락과 금리 인상, 수급 악화라는 '삼중고'에 발목을 잡힐 수 있다는 우려가 나오고 있다. 경기·기업실적 회복세에 힘입어 펼쳐졌던 유동성 장세에 급제동이 걸릴 수 있다는 얘기다. 22일 국내..."
2817,2017.06.13.,경제지표 ‘맑음’···기업 설비투자 활성화,"여기에 국제유가도 지난해 말 두바이유 기준 배럴당 평균 53.8달러를 기록한 뒤 지난 2월말 55.2달러까지 올랐으나 이후 3월말 50.8달러, 4월 50.2달러로 떨어지면서 안정화되고 있는 것으로 조사됐다. [경북일보..."
2818,2017.06.15.,[이데일리ON] 케이프투자증권 6/15 전략시황,"매달 자산 순만기 규모를 국채 60억달러, MBS 40억달러로 정하고 분기마다 제한 규모를 확대할 방침이라고 설명함 - 국제 유가는 미국 원유재고는 감소했으나 휘발유 재고가 증가하면서 큰 폭으로..."
2819,2017.06.23.,"신규투자 속도내는 롯데케미칼, 회사채로 눈 돌리나","다만, 최근 국제유가와 제품 마진의 변동성이 커지면서 업황 불확실성이 고조되고 있는 점은 부담스러운 대목이다. 증권사 관계자는 ""지난 3월 이후 석유화학 제품 전반의 수요 약세가 지속되고 있다""며 ""하반기 들어..."
2820,2017.06.17.,"유럽증시, 부진 끊고 일제히 반등...모멘텀은?","최근 이틀연속 추락하던 국제유가가 소폭이나마 반등한데다, 유럽의 자동차 판매 호조 및 그리스 구제금융 합의 등이 호재로 작용했다. 최근 주가가 계속 부진했던 상황에서 저가 매수세가 유입된 것도 이날의..."
2821,2017.06.16.,"S-Oil, 2Q 실적 쇼크는 기회…내년 초대형 설비 완공 기대-유안타","황규원 유안타증권 연구원은 ""S-Oil의 2분기 예상 실적은 매출액 4조5770억원, 영업이익 2170억원, 순이익 1467억으로 추정된다""면서 ""국제유가 하락과 석유화학 정기보수로 영업이익 규모는 전분기 3335억원과..."
2822,2017.06.12.,국내 수출 훈풍 부는데…전기산업만 찬바람,전기업계 관계자는 “국제 유가 회복이 시장 예상만큼 빠르게 진행되지 않아 중동지역 전력기기 수출에 부정적 영향을 끼쳤다”면서 “수출에서 가장 큰 비중을 차지했던 중국으로도 수출이 감소하고 있어...
2823,2017.06.17.,"뉴욕증시, 아마존 홀푸드 인수에 식품주 급락…다우 '최고치'",국제유가 상승이 호재로 작용했지만 인터넷 쇼핑몰 아마존닷컴의 대형 슈퍼마켓 체인 홀푸드마켓 인수 소식에 주요 식품업체 주식이 급락해 주가 상승폭을 제한했다. 시장은 경제지표와 연방준비제도(연준) 위원...
2824,2017.06.14.,[이데일리ON] 케이프투자증권 6/14 전략시황,러시아 스캔들 관련 수사는 잠재적인 리스크 요인으로 작용하는 모습 - 국제 유가는 5월 원유 생산량 증가에도 감산 합의 이행 가능성에 반응하며 소폭 상승함. OPEC의 5월 원유 생산량이 이라크...
2825,2017.06.12.,[증시브리핑] 美 증시 혼조…애플 등 기술주 급락,"◇ 상품시장 국제유가는 주간기준으로 3주째 하락중입니다. 지난주만 3.8% 하락했는데요, 당분간 상승재료 없어보입니다. (자세한 내용은 동영상을 시청하시기 바랍니다. ) ☞ 의견 있는 경제채널 SBSCNBC [홈페이지]..."
2826,2017.06.26.,"美 틸러슨 “사우디 단교 철회 요건, 카타르가 수용하기 어려워”",이들 국가는 국제유가 급락으로 재정이 흔들리자 원유 수출에 대한 의존도를 줄이고자 해외투자 유치에 총력을 기울이고 있지만 이러한 지정학적 리스크는 해외투자 유치에 치명타가 된다고 블룸버그통신은 지적했다.
2827,2017.06.22.,[증시포인트] 코스피 2370선 회복…2분기 실적 기대감 솔솔,코스피는 최근 국제 유가 하락과 중국 A주의 MSCI(모건스탠리캐피털인터내셔널) 신흥 지수 편입 등의 이슈로 약세를 기록했으나 사흘만에 강세로 돌아섰다. 이날 코스피는 전일 대비 6.69포인트(0.28%) 오른 2364.22에...
2828,2017.06.15.,"SK이노베이션, 2분기 영업이익 6500억원 전망","국제유가 하락 영향으로 영업이익은 전분기 1조43억원 및 전년동기 1조1195억원 대비 각각 35%와 41% 정도 감소할 것으로 전망된다. 게다가 2분기 시장 컨센서스 8160억원은 낙관적인 추정치로, 20% 내외 하향..."
2829,2017.06.13.,[이데일리ON] 케이프투자증권 6/13 전략시황,보임 - 국제 유가는 사우디아라비아의 수출 감소 기대감에 소폭 상승함. 사우디아라비아가 7월 아시아 등 원유 수출 할당량을 줄일 것이라고 보도하면서 국제 유가 상승을 이끎 - 업종별로는 대형...
2830,2017.06.23.,<뉴욕 금가격> 연준 내 금리인상 견해차 확대로 0.3% 상승,"전일 국제 유가가 10개월래 최저치로 하락세를 보이면서 올해 고점 대비 20% 하락한 약세장에 진입했다. 이날 유가는 기술적 반등세를 나타냈지만, 금리 전문가들은 유가 폭락이 물가지표 둔화로 이어질 가능성을..."
2831,2017.06.16.,[전문가시황]옐런을 의심하다?,국제유가 하락으로 에너지주가 뒤로 밀렸고 금리인상 재료가 반영된 이후 금융주가 이틀 연속 하락세를 나타냈습니다. 반등에 성공했던 소위 FAANG 기업 등 기술주들은 하루만에 다시 하락세로 전환했습니다....
2832,2017.06.22.,"2017년 6월 22일 환율전망(한국무역보험공사, www.ksure.or.kr)","[전일동향] 수출업체 네고에도 역외 매수세에 힘입어 8.60원 상승한 1,144.00원에 마감전일 환율은 반기말을 앞둔 수출업체 네고물량 출회에도 역외 매수세가 이어지며 상승 마감하였다.국제유가 급락으로 리스크..."
2833,2017.06.24.,국제유가 소폭 반등...그러나 5주째 하락.,국제유가가 23일 소폭 반등했다. 그러나 이번주 한 주 동안 국제유가는 4.4% 내렸다. 출처=뉴시스 국제유가가 23일(미국 현지시각) 이틀째 상승세를 이어갔다. 산유국 카르텔인 석유수출국기구(OPEC) 주도의 감산합의...
2834,2017.06.16.,"[인터뷰]Mr. Stephen Thompson, 포튼 앤 파트너스(Poten & Partners) LNG & G...",그러나 국제 유가하락과 구매자 우위의 시장상황과 맞물려 LNG가격은 2014년 중반부터 극단적으로 하락했습니다. 이런 하락은 단기적으로는 비용부담 문제를 줄여 줄 것입니다. 게다가 전력거래소가...
2835,2017.06.13.,"코스피, 美 FOMC 앞두고 하루만에 반등…기관 '사자'","반면 국제유가는 사우디아라비아의 수출 제한 움직임 등에 따른 원유재고 감소 기대로 상승했다. 투자자별로는 기관 홀로 44억원을 사들이며 지수 상승을 이끌고 있고, 개인과 외국인은..."
2836,2017.07.07.,"[국제유가] WTI 폭락 하룻만에 반전, 필리핀 지진 쇼크… 달러 환율 · 금시세...",필리핀 지진쇼크로 국제유가가 상승 반전했다. 필리핀 중부에 규모 6.5 지진으로 지구촌 연쇄 재난설이 나돌면서 원유 생산 및 유통이 차질을빚을 것이라는 우려가 나온데다 G20에서 기후협약의...
2837,2017.06.12.,[이데일리ON] 케이프투자증권 6/12 전략시황,5% 하락함 - 국제 유가는 나이지리아의 파이프라인에서 원유 유출 소식이 전해지며 소폭 상승함. 미국의 원유 채굴장비수가 21주 연속 증가했으나 원유 생산이 증가하고 있는 나이지리아의 일부...
2838,2017.06.19.,[일일 금융동향]생산자물가 하락 · 6·19부동산 대책은 · 주담대 금리 ‘꿈...,"국제유가가 하락하면서 석유제품 등을 중심으로 가격이 큰 폭 내렸다. 다만 조류인플루엔자(AI)의 여파로 닭고기, 계란 등 축산물 가격은 급등했다. 정부가 부동산 투기는 잡고 실수요자는 보호하는 부분을 중점으로..."
2839,2017.06.12.,코스피 '숨고르기'…기관·外人 동반 매도에 하락세,"국제유가도 미국과 나이지리아의 생산확대에 따른 공급과잉 문제로 3주연속 하락세를 기록했다. 이 시각 투자자별로는 기관과 외국인이 각각 396억원, 199억원을 팔아치우며 지수하락을..."
2840,2017.06.22.,"정부, 식탁물가 안정 위해 계란∙오징어∙닭고기 비축물량 방출","정부는 국제유가 상승폭이 축소되는 등 물가상승 압력이 완화되면서 소비자물가 상승률이 1% 중반대로 둔화될 전망이지만 기상재해(가뭄·폭염), AI 재발과 확산 가능성 등 불안요인도 여전하다고 보고 있다. 가계소득이..."
2841,2017.06.21.,"(환율)리스크 오프 심리 등으로 1,140원선 전망","밤사이 원유재고 증가에 따라 국제유가가 급락하며 뉴욕 주식시장이 소폭 후퇴한 가운데, 최근 이어진 글로벌 달러강세에 따라 리스크 오프 심리가 형성되며 환율에 상승 압력을 줄 가능성이 있다.   다만 주식시장..."
2842,2017.06.14.,"사우디, 미국 원유수출 축소 공급과잉 사태 해결이 목적",월스트리트저널(WSJ)은 산유국 감산 합의가 국제유가를 제대로 끌어올리지 못하자 사우디가 대미 수출통제 카드로 원유 공급과잉 사태에 대처하려 한다고 13일 보도했다. 이 보도에 따르면 사우디 국영 석유회사...
2843,2017.06.13.,"[해외시황] 뉴욕, 기술주 약세에 일제히 하락…유럽도↓",국제유가는 상승했다. 뉴욕상업거래소에서 7월분 서부텍사스산원유(WTI)는 전일대비 배럴당 25센트(0.6%) 상승한 46.08달러에 거래됐다. 런던선물거래소에서 8월분 북해산브렌트유는 전일대비 배럴당 14센트(0.3...
2844,2017.06.16.,올 1분기 기업 매출·수익 늘고 부채 줄어…5년 만에 ‘최고’,국제유가가 상승하면서 제품 단가와 수출 호조를 보인 제조업의 매출액이 9.3% 증가해 상승의 견인차 역할을 했다. 서비스업을 포함한 비제조업 매출액증가율도 전분기 대비 2.4%가 증가한 5.9%를 기록했다....
2845,2017.06.29.,제조업 체감경기 두달 연속 뒷걸음…‘유가하락’ 영향,제조업 체감경기 두달 연속 뒷걸음…‘유가하락’ 영향 브릿지경제 김진호 기자 = 한국경제의 성장동력 제조업의 체감경기가 국제유가 하락 탓에 두 달 연속 하락했다. 한국은행은 29일 발표한 ‘2017년 6월...
2846,2017.06.27.,하반기 수출 ITㆍ반도체ㆍ철강 ‘맑음’…조선ㆍ가전 ‘흐림’,정유는 하반기 경쟁국의 정제설비 가동률 확대와 국제 유가 하방압력이 부정적 요인으로 작용하나 중국의 구조조정에 따른 생산량 감소와 글로벌 석유 수급 호조세 지속 등으로 전년 동기대비 15.7%의 높은 증가가...
2847,2017.06.16.,[아주데일리]美 또 금리 인상…주담대 5%대 '초읽기',"8) 부합 ▷유로존 재무장관 회의, 그리스에 85억 유로를 지원하고 내년 8월까지 부채에 대한 최종 결정을 연기하기로 합의 ▷CNBC, 최근 국제유가 급락으로 사우디아라비아가 7월부터 미국에 원유 수출을 잠정..."
2848,2017.06.20.,생활밀접품 안정 ‘안간힘’,"한편 정부는 앞으로의 소비자물가 상승세는 국제유가 상승효과가 점차 완화되면서 4분기 이후 1% 중반대로 둔화될 것으로 전망되나, 계란, 오징어 등 식품물가의 강세가 당분간 지속될 것으로 예상되고 가뭄‧폭염 등..."
2849,2017.06.28.,"유가, 급락이냐 반등이냐 그것이 문제로다",국제유가 하락세가 이어지고 있다. 출처=뉴시스 국제유가가 계속 하락하고 있다. 석유수출국기구(OPEC) 주도의 감산합의에도 미국과 감산합의에서 제외된 리비아와 나이리지아 등 두 나라의 증산에 따른 공급과잉으로...
2850,2017.06.15.,"유럽증시 독일빼고 동반 추락...영국증시 연일 후퇴, 왜?",게다가 이날엔 미국의 주간 원유재고가 예상만큼 줄지 않은 것으로 전해지면서 국제 유가 또한 신통찮은 흐름을 보인 것도 유럽증시를 압박했다. 예컨대 BP와 로열더치셸의 주가가 나란히 1% 이상씩 하락하는 등...
2851,2017.06.16.,[뉴스핌 뉴스레터] 글로벌 모닝뉴스 16일,"16일자 글로벌 모닝뉴스 바로가기 16일 아침 배달된 '글로벌 모닝뉴스'는 <뉴욕증시, 기술주 매도 재개에 '하락'>이란 톱기사와 함께 ▲ EU-영국, 브렉시트 협상 예정대로 19일 개시 ▲ 국제유가, 미 휘발유 재고 증가..."
2852,2017.06.16.,옐런이 미국경제 오판?...미국증시 금융주 & 기술주 다시 추락,"이날 국제 유가가 이틀 연속 하락하면서 에너지 섹터의 주가가 뒷걸음질 친 것도 눈길을 끌었다. 뉴욕증시 관계자들은 ""최근 미국의 핵심 경제지표가 신통치 않게 나오면서 시장이 의구심을 품고 있다""면서 ""옐런..."
2853,2017.06.20.,"광물공사, 주요 광물가격 동향(6월2주차)","◈구리, 니켈, 아연 : 광종별 공급이슈 발생에 따른 가격 상승세   (가격) 구리, 아연, 니켈 일제히 상승   (분석) 미국의 정치적 불확실성 증대 및 미연준의 금리인상, 국제유가의 악재에도 불구하고 광종별 공급이슈가..."
2854,2017.06.20.,"5月 생산자물가지수, 전월比 0.2%↓","특히 휘발유(-5.6%), 경유(-6.0%) 등 석탄 및 석유제품이 3.6% 떨어지고, 제1차 금속제품이 0.9% 하락했다.한편 한국은행관계자는 “국제유가가 계속 하락할 경우 국내 생산자 물가가 오르기는 힘든 상황이다”며 “국내..."
2855,2017.06.15.,[뉴스핌 뉴스레터] 글로벌 모닝뉴스 15일,"15일자 글로벌 모닝뉴스 바로가기 15일 아침 배달된 '글로벌 모닝뉴스'는 <연준, 올해 2번째 금리 인상..자산 축소 계획도 공개>란 톱기사와 함께 ▲ [뉴욕증시] 기술주 약세·연준 금리 인상 속 혼조 ▲ 국제유가, 미..."
2856,2017.06.11.,IT·금융업종 조정시 비중 확대,"현재 주식시장의 가장 큰 조정 요인은 6개월 연속 상승에 따른 차익실현 욕구 확대와 국제유가 추가 하락 여부지만 유가는 글로벌 경기둔화 가능성을 반영하는 수준은 아닌 것으로 판단되어 정보기술, 금융업종..."
2857,2017.06.13.,[광물가격동향] 유연탄·구리(동)↑…우라늄 등 4개 광종 일제히↓,"이에 대해 시장 전문가들은 미국 대선 관련 불확실성 증대로 인한 정책동이 약해지는 가운데 美 세일오일 증산과 원유 재고 증가에 따른 국제유가 하락이 위험자산인 비철금속에도 영향을 미쳤으며, 특히..."
2858,2017.06.14.,[글로벌 증시] 미 연준 금리인상 앞두고 뉴욕 증시 상승·유럽 혼조세,"범유럽지수인 Stoxx 50 지수는 0.39% 오른 3,557.82를 기록한 것으로 나타났다.   국제유가 상승의 영향으로 이날 독일 항공사 루프트한자의 주가는 3.44% 급등했다. IAG의 주가도 2.89% 오르는 등 항공주가 우세했다.  "
2859,2017.07.06.,"[긴급] 국제유가 WTI 4% 폭락, 美틸러슨 日기시다 전화통화... 북한 ICBM 쇼크...",국제유가가 심상치 않다. 북한 ICBM 미사일 발사와 美틸러슨 日기시다 전화통화 등으로 긴장이 고조되면서 국제유가 환율 금시세 등이 덩달아 흔들거리고 있다. IEA 의 원유 공급 보고서....
