,날짜,제목,요약
1338,2018.03.12.,"[ET투자뉴스]한국가스공사_위험대비 수익률 1.5로 상위권, 업종평균치보다 높...","특히 외부환경(국제유가, 금리, 환율)이 우호적인 상황이므로 수익성은 큰 폭으로 개선될 것이라 판단한다…"" (이)라며 투자의견 매수(유지)에 목표주가: 55,000원을 제시했다. 2월28일에 한국가스공사 4/4분기..."
1339,2018.03.13.,미국은 불안하지만 세계 경제 전망은 밝은 편,"이 세 마리의 경비견은 국제 유가, 미국의 장기 금리 그리고 통화다. 인플레이션, 금리 상승 경계해야우리는 지난 십 년 동안 물가상승률이 지나치게 낮은 현상을 의미하는 ‘로플레이션’이나 유럽의 불안정성, 장기..."
1340,2018.03.12.,"IEA, ""2020년 이후에는 원유 부족 사태 올 수도""","지난 2016년 말 OPEC 회원국들과 러시아, 멕시코, 카자흐스탄을 비롯한 비OPEC 산유국들은 국제유가 상승을 위해 지난해 1월부터 6월까지 하루 180만배럴의 원유를 감산하기로 합의했다. 합의는 두 차례 연장됐고..."
1341,2018.03.14.,"트럼프 왜 이러나...미국증시 휘청, FAANG · 반도체 급락",골드만삭스가 1.77% 하락했고 JP모건체이스도 1.20% 내렸다. 미국발 원유생산 증가 전망에 국제 유가가 하락하면서 주요 정유주들의 주가도 하락세를 나타냈다. 이날 미국증시는 이래저래 여러 악재에 짓눌린 하루였다.
1342,2018.03.11.,"한은 ""美 물가상승률 2%로 수렴""…금리인상 가속화 가능성","국제유가가 오르고, 달러화 약세에 따라 수입물가가 상승한 점도 물가상승세에 영향을 준 것으로 분석됐다. 주요 투자은행들도 올해 미국의 PCE 물가상승률 전망치를 기존 1.7%에서 1.8%로 상향 조정하고, 4분기중 2.0%에..."
1343,2018.03.13.,[주요 광물가격 동향] 우라늄 제외 유연탄 등 5개 광종 일제히 하락,<하단 표 참조> 13일 광물자원공사에 따르면 우라늄은 국제유가 상승과 현물거래 실적개선이란 호재에 힘입어 파운드당 22.05 달러로 전주 대비 1.9% 오름세를 보였다. 이에 반해 유연탄은 톤당 100.29달러로...
1344,2018.03.13.,"미국증시...무역전쟁 우려 속, 마이크론 급등 vs 보잉 추락","게다가 이날 미국 에너지정보청이 ""4월엔 미국 셰일오일 생산량이 사상 최고에 달할 것""이라고 전망하면서 국제 유가까지 하락한 것도 이날 미국증시엔 악재였다. 주요 정유주 중에선 쉐브론의 주가가 0.37% 하락했다."
1345,2018.03.16.,"[해외시황] 뉴욕, 美 경제지표 호조에도 혼조…유럽은↑",이런 가운데 국제유가는 상승했다. 글로벌 원유수요가 증가하고 있다는 지표에 힘입었다. 이날 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 배럴당 23센트(0.4%) 오른 61.19달러에 거래됐다....
1346,2018.03.14.,원/달러 환율 상승에 지난달 수출물가 넉 달 만 반등,"그러나 국제유가 하락으로 석탄 및 석유제품은 경유 -3.2%, 나프타 -5.8% 등 하락했다. 수입물가는 83.49로 전월 대비 0.7% 상승했다. 2개월 연속 오름세다. 지난해 10월 0.6% 상승한 수입물가지수는 11월 -0.2%, 12월 -0.7..."
1347,2018.03.14.,"[에경ㅣ인터뷰] 황일순 서울대 원자핵공학과 교수 ""원전수출, 국가경제 살리는...","최근 국제유가가 떨어지고, 트럼프는 기후변화 협약도 파기하겠다고 하는 등 세계 에너지 시장은 혼란스러운 상태다. 우리나라도 지난해 탈원전 논란과 미세먼지 문제 등을 통해 에너지원에 대한 국민들의 관심이..."
1348,2018.03.13.,[스탠바이 10]브로드컴의 퀄컴 인수 '제동',"국제유가 1%대 후퇴 3. 시진핑 ""소통 강화하자"" 4. 삼성전자 분할정지 3일 5. 한국GM, '외투지역' 신청 6. 한화 일감몰아주기 조사 7. 대우조선 6년만에 흑자 8. 인터넷ㆍ게임사 사령탑 재정비 9. 브로드컴의 퀄컴..."
1349,2018.03.12.,[12일 시황] 코스피 사흘째 1%대 상승...외국인 '바이 코리아',"이날 코스피는 국제유가 급등, 미국의 고용지표 부진에 따른 금리인상 우려 완화 등의 영향으로 아시아증시가 전반적인 상승세를 보인 가운데 이틀 연속 기관과 외국인의 동반 매수세가 유입됐다. 이에..."
1350,2018.03.15.,"[해외시황] 뉴욕, 트럼프발 무역전쟁 우려 고조에 하락…유럽도↓","이런 가운데 국제유가는 소폭 올랐다. 미국의 주간원유재고량이 예상보다 크게 증가했지만, 휘발류 재고량이 급감했기 때문이다. 이날 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 전일 대비..."
1351,2018.03.14.,경기 한풀 꺾였나…계약통화기준 수출입물가 8개월만 하락,국제유가가 떨어진 탓이라지만 그간의 호경기가 한풀 꺾인 것은 아닌지 우려되는 대목이다. 14일 한국은행에 따르면 2월 계약통화기준 수출과 수입물가가 전월대비 각각 0.2%와 0.7% 떨어졌다. 이는 지난해 6월(각각...
1352,2018.03.13.,"[해외시황] 뉴욕, 관세부과 불확실성에 혼조…유럽도 혼조",이런 가운데 국제유가는 하락했다. 미국 원유생산량 증가 우려가 커졌다. 이날 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 배럴당 68센트(1.1%) 떨어진 61.36달러에 거래됐다. 런던선물거래소의 5월분...
1353,2018.03.15.,"중국 신시대 대응, 신정책에서 기회 찾자","한국의 대중 수출은 중국 경기 호조, 반도체 호황, 국제유가 상승으로 당초 사드 문제로 우려했던 것보다는 양호한 성과를 냈다고 평가했다. 중국은 수십 년간의 마스터플랜을 마쳤다며 중국에서 벗어나지 말고 중국과..."
1354,2018.03.14.,"[해외시황] 뉴욕, 퀄컴 등 기술주 조정에 약세…유럽도↓",이런 가운데 국제유가는 하락했다. 미국 원유재고량과 생산량 증가에 대한 우려가 유가를 압박하면서다. 이날 뉴욕상업거래소에서 4월 인도분 서부텍사스산원유(WTI)는 배럴당 65센트(1.1%) 떨어진 60.71달러로...
1355,2018.03.16.,"해외건설협회, 중동·아프리카 건설시장 분석 세미나 개최",그동안 침체됐던 중동 건설시장은 국제유가 상승세로 인한 석유 수출국의 수입 증가 및 각국 정부의 산업다각화 노력 등으로 2018년에는 다소 회복될 것으로 기대되고 있다. 재정압박을 받고 있는 아프리카도 투자 유치...
1356,2018.03.13.,코스피 미국발 무역전쟁 부담에 보합권 출발,"서상영 키움증권 연구원은 ""무역분쟁 이슈가 지속되고 있다는 점은 수출 의존도가 높은 한국증시에 부담""이라며 ""국제유가 하락도 국내 관련주 부진 우려를 높일 수 있다""고 분석했다. 간밤 미국 증시에서는..."
1357,2018.03.23.,"글로벌 기후변화 억제 노력, 말잔치에 불과?…작년 이산화탄소 배출량 증가한...",◇스포츠유틸리티차량(SUV) 열풍=국제유가가 하락하면서 미국과 유럽에서 SUV 차량 판매가 증가했다. 이는 지난해 석유 수요가 1.6% 증가하는 데 큰 기여를 한 것으로 보인다. 지난해 증가폭은 10년 평균치를 훨씬 웃도는...
1358,2018.03.23.,"국제유가, 무역전쟁 우려에 사흘 만에 하락···WTI 64.3달러","출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가 22일(현지시간) 무역전쟁 우려가 주식시장을 압박하고 미국의 산유량 증가에 따른 압박, 최근 급등에 따른 차익실현 매물 증가로 사흘 만에 내렸다. 이날..."
1359,2018.03.12.,석유산업 '호황' 2018년에도 계속된다,"대한석유협회 관계자는 ""올해는 글로벌 석유수요 증가와 국제유가 강세로 수출량 및 수출액 모두 지난해보다 확대될 것으로 전망된다""며 ""정유업계는 글로벌 연료 환경규제에 대응하여 시설투자 확대와 베트남과..."
1360,2018.04.07.,"다우지수 와르르 미국증시 대공황 공포, 트럼프 WTO 탈퇴 발언 일파만파… 국...","다우지수 와르르 미국증시 대공황 공포, 트럼프 WTO 탈퇴 발언 일파만파… 국제유가 달러환율 비트코인 가상화폐 초비상 [글로벌이코노믹 연구소 김대호 소장 / 경제학 박사] 다우지수가 와르르 무너지고..."
1361,2018.04.07.,"미국증시 공포지수 (VIX) 폭등, 다우지수 40% 떨어져도 감수… 트럼프 대통령...","미국증시 공포지수 (VIX) 폭등, 다우지수 40% 떨어져도 감수… 트럼프 대통령 폭탄 발언 일파만파 , 가상화폐 국제유가 환율 흔들 미국 뉴욕증시 최종마감 다우지수=▼ 2.34% S&P 500지수=▼ 2.19..."
1362,2018.03.13.,[FOMC와 증시] 금리인상 수혜주는…금융주·경기민감주 주목,"최진명 케이프투자증권 연구원은 “통계적으로 국제유가가 10% 오를 때 조선 시가총액은 20% 증가한다”며, “제조업지표가 양호한 가운데 실적·수주 전망이 밝다면 조선주 매수에 나설 필요가 있다”고 언급했다. 미국의..."
1363,2018.03.16.,"이주열 ""가계부채, 저금리 때문만 아냐...올해 대미수출 0.3%p 감소""","이어 ""소비자물가 상승률도 수요 위축, 국제유가 급락 등으로 0%대까지 하락하는 등 디플레이션 우려까지 제기됐다""고 덧붙였다. 그는 ""경기 및 물가의 하방 위험이 크게 높아진 당시 상황에서는 경기 회복 모멘텀을..."
1364,2018.03.25.,볼튼 NSC보좌관 임명 등 국제유가 상승 요인 수두룩?,"출처=뉴시스 [이코노믹리뷰=황진중 기자]미국의 존 볼튼 안보보좌관 지명과 연방준비제도의 금리인상, 경제성장률 전망 상향 조정 등으로 국제유가가 상승할 요인이 적지 않다는 전망이 나왔다. 미국의..."
1365,2018.03.11.,"한은 ""미국 물가 상승세 점차 확대...금리인상 가속화 가능성""","한은은 실제실업률이 자연실업률을 밑도는 등 유휴노동력이 축소돼서 임금 상승세가 확대되고 있으며 국제유가도 글로벌 경기 회복, 산유국 감산합의 연장, 중동지역 불안 등으로 상승세라고 설명했다. 주요국 중앙은행..."
1366,2018.03.17.,뉴욕증시 미 경제지표 호조 강세…다우 0.29% 상승 마감,국제유가는 세계 경기 호조에 따른 수요증가 기대로 올랐다. 4월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.9% 상승한 62.34달러에 마감했다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF)...
1367,2018.03.16.,"국제유가, 세계수요 증가 전망에 0.4% 상승",국제유가가 15일(현지시각) 세계 원유수요가 지난해보다 150만배럴 증가할 것이라는 국제에너지기구(IEA) 보고서에 힘입어 이틀 연속 상승했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자] 국제유가가 15일(현지시각)...
1368,2018.03.24.,[국제유가] 감산연장 기대에 큰폭 상승…WTI 2.5%↑,[국제유가] 감산연장 기대에 큰폭 상승…WTI 2.5%↑ 23일(현지시간) 국제유가가 대폭 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전일보다 배럴당 2.5%(1.58달러) 오른 65.88달러에...
1369,2018.04.06.,"[미국증시] 다우지수 펄펄, 트럼프 대통령 무역전쟁 발언 일파만파 … 5가지 ...","[미국증시] 다우지수 펄펄, 트럼프 대통령 무역전쟁 발언 일파만파 … 5가지 변수 ① 국제유가 ② 달러 환율 ③ 가상화폐 ④ 금값 ⑤ 아마존 [글로벌이코노믹 김대호 기자 ] 미국 증시가 펄펄 달아오르고..."
1370,2018.03.29.,[국제유가] 美 원유 생산량 최고치 기록에 WTI 0.87달러↓,[국제유가] 美 원유 생산량 최고치 기록에 WTI 0.87달러↓ 국제유가가 하락세를 이어갔다. 29일 한국석유공사에 따르면 28일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유(WTI)는 전날보다...
1371,2018.03.22.,"국제유가, 美원유재고량 감소에 상승...WTI 2.6%↑",미국의 원유재고량이 크게 감소했다는 소식에 국제유가가 21일(현지시각) 큰 폭으로 상승했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가가 중동 긴장 고조에 따른 원유공급 차질 우려에 미국의...
1372,2018.03.21.,"국제유가, 중동 지정학적 불확실성에 상승...WTI 2.2%↑",중동 긴장 고조 등의 영향으로 국제유가가 20일(현지시각) 크게 올랐다. 출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가가 중동의 지정학적 불확실성이 고조되고 석유수출국기구(OPEC) 회원국인 베네수엘라의...
1373,2018.03.17.,"국제유가, 수요증가 기대에 상승...WTI 1.9%↑",미국의 가동중인 원유채굴기 수가 전주에 비해 4개 증가했는데도 원유 수요가 늘 것이라는 국제에너지기구( IEA) 발표 영향으로 국제유가는 16일(현지시각) 큰 폭으로 상승했다. 출처=뉴시스 [이코노믹리뷰=박희준...
1374,2018.04.05.,"미국증시 다우지수 오히려 상승, 중국 무역전쟁 GDP의 0.3% … 트럼프 대통령...","미국증시 다우지수 오히려 상승, 미국 중국 무역전쟁 GDP의 0.3% … 트럼프 대통령 발언 이후 뉴욕증시 가상화폐 흔들 [글로벌이코노믹 김대호 기자 ] 미국 중국 무역전쟁 속에 미국 증시 다우지수는..."
1375,2018.03.20.,"국제유가, 美 증시급락·원유증산 우려 등으로 하락...WTI 0.4%↓","국제유가가 19일(미국 현직시각) 미국의 증산과 증시급락, 무역전쟁 우려로 하락마감 했다. 출처=뉴시스 국제유가 19일(현지시각) 미국의 증산과 미국 주식시장 급락, 무역전쟁 우려가 겹치면서 하락했다. 그러나..."
1376,2018.03.27.,[국제유가] 美 생산량 증가에 소폭 하락…WTI 65.55달러,[국제유가] 美 생산량 증가에 소폭 하락…WTI 65.55달러 국제유가가 미국 원유 생산량 증가의 영향으로 하락했다. 27일 한국석유공사에 따르면 26일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유...
1377,2018.04.09.,"뉴욕증시, 트럼프 발언 완화에 상승 출발","국제유가는 상승했다. 5월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.15% 오른 63.02달러에, 브렌트유는 1.52% 상승한 68.13달러에 움직였다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리선물 시장은..."
1378,2018.04.05.,"[미국증시 마감] 다시 살아난 다우지수 훨훨, 미국-중국 막후협상 컨퍼런스 시...","[미국증시 마감] 다우지수 훨훨, 미국-중국 막후협상 컨퍼런스 시작 … 무역전쟁 타결 기대, 가상화폐 국제유가 달러환율 금값 요동 나스닥 지수 1.65% 다우지수 1.11% S&P 500지수 1.33% 상승 [글로벌이코노믹..."
1379,2018.03.14.,"국제유가,美원유 증산우려에 하락..WTI 1.1%↓",국제유가가 13일(현지시각) 미국의 원유재고량과 산유량 증가 전망에 이틀 연속으로 하락했다. 출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가가 13일(현지시각) 미국의 원유재고량과 생산량 증가 전망으로 이틀...
1380,2018.04.09.,"뉴욕증시, 트럼프 발언 완화에 상승 출발","국제유가는 상승했다. 5월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.15% 오른 63.02달러에, 브렌트유는 1.52% 상승한 68.13달러에 움직였다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리선물 시장은..."
1381,2018.03.26.,"미국· 중국 무역전쟁 원유시장 확전, 사상 첫 위안화 원유선물 개시… 국제유...","미국· 중국 무역전쟁 원유시장 확전, 사상 첫 위안화 원유선물 개시… 국제유가 달러 주도에 도전장 위안화 환율에 새 변수 [글로벌이코노믹 김대호 주필/ 경제학 박사] 중국이 원유 선물거래를 시작했다. 중국은..."
1382,2018.03.13.,"국제유가, 미국 산유량 증가 전망에 하락...WTI 1.1%↓",미국의 산유량이 4월에도 늘어날 것이라는 미국 에너지정보청(EIA)의 월간보고서 영향으로 국제유가가 12일(현지시각) 하락했다. 출처=뉴시스 국제유가가 12일(현지시각) 미국 원유생산량 증가 전망으로 하락했다....
1383,2018.04.03.,"[미국 증시 마감] 다우지수 2분기 첫날부터 와르르, 블랙먼데이 대공황 전조 ...","[미국 증시 마감] 다우지수 2분기 첫날부터 와르르, 블랙먼데이 대공황 전조 우려 …국제유가 달러화율 가상화폐 비트코인 금값 흔들 [글로벌이코노믹 연구소 김대호 소장] 미국 증시가 크게 밀리고 있다...."
1384,2018.03.23.,[국제유가] 차익실현 매물 증가로 하락세,[국제유가] 차익실현 매물 증가로 하락세 23일 한국석유공사에 따르면 22일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.87달러 떨어진 64.30달러에 마감했다. 런던 ICE...
1385,2018.03.15.,"국제유가,미국 휘발유 재고 급감에 상승...WTI, 0.4%↑","출처=뉴시스 [이코노믹리뷰=박희준 기자]국제유가가 14일(현지시각) 미국의 주간원유재고량이 예상을 두 배 웃도는 수준 증가했지만, 휘발유 재고량이 급감한 것으로 나오면서 올랐다. 이날 선물시장인..."
1386,2018.04.04.,[미국 증시] 다우지수 막판 대 상승… 그래도 불안 뉴욕증시 5가지 암초 ① 테...,"[미국 증시] 다우지수 막판 대 상승, 그래도 불안한 5가지 이유 ① 테슬라 효과 ② 국제유가 ③ 달러환율 ④ 가상화폐 비트코인 ⑤ 애플 반도체 [글로벌이코노믹 김대호 기자] 미국 뉴욕증시가..."
1387,2018.03.28.,[국제유가] 美 증산 우려 속 하향 조정…WTI 65.25달러,[국제유가] 美 증산 우려 속 하향 조정…WTI 65.25달러 국제유가가 이틀 연속 소폭 하향세를 보였다. 28일 한국석유공사에 따르면 27일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유(WTI)는 전날보다...
1388,2018.04.07.,"가상화페 시세 상승 , 미국증시 헤지펀드 보고서 일파만파 … 중국 무역전쟁 ...","가상화페 시세 30% 오른다, 미국증시 헤지펀드 보고서… 중국 무역전쟁 오히려 기회, 비트코인 다우지수 달러환율 금값 국제유가 흔들 가상화폐 시세 변동률 통화별 비트코인 (-2.50 %) 이더리움(-2.74 %) 리플..."
1389,2018.03.22.,[국제유가] 美 원유재고 감소에 상승…WTI 65.17달러,[국제유가] 美 원유재고 감소에 상승…WTI 65.17달러 22일 한국석유공사에 따르면 21일(현지시간) 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.63달러 오른 65.17달러에...
1390,2018.03.29.,"국제유가, 달러화 약세 등 영향 5월 중순까지 오름세 지속 전망","(그래프=삼성증권 제공) [이코노뉴스=어 만 기자] 삼성증권은 29일 달러화 약세, 미국 원유 재고감소, 이란 핵협정 파기 가능성 등의 영향으로 적어도 5월 중순까지 국제유가의 오름세가 지속될 것이고 전망했다. 심혜진..."
1391,2018.03.20.,[국제유가] WTI 0.5%↓…원유 생산증가 우려에 약세,[국제유가] WTI 0.5%↓…원유 생산증가 우려에 약세 20일 한국석유공사에 따르면 19일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 0.28달러 하락한 62.06달러로...
1392,2018.03.21.,[국제유가] 사우디·이란 갈등 우려에 강세…WTI 63.40달러,[국제유가] 사우디·이란 갈등 우려에 강세…WTI 63.40달러 21일 한국석유공사에 따르면 20일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산 원유(WTI)는 전 거래일 대비 배럴당 1.34달러 올라 63.40달러로...
1393,2018.03.31.,"[미국 뉴욕증시] 다우지수 대세 상승 끝, 10분기 연속 랠리 막은 5가지 악재 ...","[미국 뉴욕증시] 다우지수 대세 상승 끝, 10분기 연속상승랠리 막은 5가지 악재 … ① 가상화폐 ② 관세폭탄 ③ 무역전쟁 ④ 페이스북 ⑤ 국제유가 다우지수 2.3%↓ S&P 500 지수 2.7%↓ 나스닥 지수 2.3..."
1394,2018.03.29.,"[미국 뉴욕증시 마감] 테슬라 부도설 다우지수 강타, 골드만삭스 불안한 경고...","[미국 뉴욕증시] 혼조 마감, 다우지수 더 떨어질 것 , 골드만삭스 불안한 경고… 가상화폐 비트코인 국제유가 달러환율 흔들 페이스북에 이어 테슬라 보도설까지 나도는 등 어수선한 분위기이다...."
1395,2018.03.27.,"국제유가 70달러 시대 , 미국증시 다우지수 청신호 … 가상화폐 달러환율 뉴욕...","국제유가 70달러 시대 진입, 미국증시 다우지수 청신호 … 가상화폐 달러환율 뉴욕증시 금값 코스피 코스닥 호재 .국제유가 상승은 현단계에서 미국 뉴욕증시 다우지수에 상승요인으로 작용할 수 있다. 국제유가는..."
1396,2018.03.27.,"[긴급] 무역전쟁 곧 타결, 미국· 중국 비밀 접촉 … 뉴욕증시 환호 , 다우지...","[긴급] 무역전쟁 곧 타결, 미국· 중국 비밀 접촉 … 뉴욕증시 환호 , 다우지수 국제유가 달러환율 가상화폐 흔들 [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 무역전쟁 곧 타결, 미국· 중국 비밀 접촉… 뉴욕증시..."
1397,2018.03.30.,"[미국 뉴욕증시] 다우지수 화려한 부활 , 무역전쟁 해소 5가지 겹경사… ① 관...","[미국 뉴욕증시] 부활하는 다우지수, 미-중 무역전쟁 해소 조짐 5가지 겹경사… ① 관세폭탄 무역전쟁 연기 ② 페이스북 ③ 가상화폐 ④ 달러환율 ⑤국제유가 [글로벌이코노믹 김대호 기자 ] 미국..."
1398,2018.03.16.,"[국제유가] WTI 61.19달러 ""수요 전망치 상향""","[국제유가] WTI 61.19달러 ""수요 전망치 상향"" 국제유가가 올해 석유 수요 전망치 상향에 힘입어 상승세를 보였다. 16일 한국석유공사에 따르면 15일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된 서부 텍사스산..."
1399,2018.03.15.,키움증권 “국제유가 상승 탄력 유지”,키움증권 “국제유가 상승 탄력 유지” 키움증권은 15일 석유수출기구(OPEC)의 감산 노력과 견조한 수요가 뒷받침되는 한 국제유가의 상승 탄력이 유지될 것으로 예상했다. 안예하 키움증권 연구원은 “OPEC은 올해...
1400,2018.03.14.,[국제유가] 美 생산·재고 증가 우려 속 소폭 하락,[국제유가] 美 생산·재고 증가 우려 속 소폭 하락 국제유가가 미국 원유의 생산 및 재고 증가 전망에 따라 약세를 보였다. 14일 한국석유공사에 따르면 13일(현지시간) 뉴욕상업거래소(NYMEX)의 미국...
1401,2018.03.29.,"[긴급진단] 테슬라 주가 대폭락, 무슨 일 ? 돌발변수 5가지 ① 자율차 사고 ②...",돌발변수 5가지 ① 자율차 사고 ② 신용평가 ③ 가상화폐 비트코인 ④ 뉴욕증시 다우지수 ⑤· 국제유가 [글로벌이코노믹 연구소 김대호 소장/경제학 박사] 테슬라 주가가 폭락하고 있다. 전기자동차의...
1402,2018.03.27.,"[미국 뉴욕증시] 다우지수 대 폭발, 미· 중 무역전쟁 화해 조짐… 연이은 호...","[미국 뉴욕증시] 다우지수 모처럼 급등, 미· 중 무역전쟁 화해 조짐… 4가지 호재 ① 달러환율 ② 국제유가 ③ 금리 ④ 가상화폐 [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 미국 뉴욕증시가 급등하고..."
1403,2018.03.23.,[미국증시 대폭락] 대공황 전조? 트럼프 관세폭탄 무역전쟁 다우지수 강타 …...,달러환율 가상화폐 국제유가 금값 요동 다우지수 2.93%↓ 나스닥 지수 2.43%↓ S&P 500지수 2.52% ↓ [글로벌이코노믹 김대호 기자 ] 미국 뉴욕증시가 와르르 무너지고 있다. 다우지수와 나스닥 지수 등...
1404,2018.03.15.,[국제유가] 美 휘발유 재고 감소… WTI 60.96달러 '강보합세',[국제유가] 美 휘발유 재고 감소… WTI 60.96달러 '강보합세' 국제유가가 미국 휘발유 및 중간유분의 재고 감소에 힘입어 상승했다. 15일 한국석유공사에 따르면 14일(현지시간) 뉴욕상업거래소(NYMEX)에서 거래된...
1405,2018.03.26.,"뉴욕증시 다우지수 40% 대폭락, JP모간 불길한 전망…트럼프 관세폭탄 무역전...",뉴욕증시에서 다우지수와 S&P 500지수 그리고 나스닥지수 등이 40% 떨어지면 달러환율 국제유가 비트코인 등 가상화폐 그리고 금값도 동반하여 출렁일 것으로 보인다. 한편 자유무역 신봉자로 알려져 왔던 커들로 신임...
1406,2018.03.26.,"가상화폐 운명의 한 주, 비트코인 시세 흔드는 5가지 돌발번수 … ①미국 중국...","가상화폐 운명의 한 주, 비트코인 시세 흔드는 5가지 돌발번수 … ①미국 중국 무역전쟁 ② 달러환율 ③ 국제유가 ④다우지수 ⑤ G20 이더리움 1.18% ↓리플 0.83% 비트코인 캐시 1.43%↓ 라이트코인 1.59..."
1407,2018.03.31.,"가상화폐 시세 부활절 참사 마지노선 붕괴, 페이스북 구글 이어 트위터 까지 ...","가상화폐 부활절 참사 마지노선 붕괴, 페이스북 구글 이어 트위터도 비트코인 공격…미국 뉴욕증시 다우지수 국제유가 달러환율 휴장 가상화폐 통화별 시세 변동률= 비트코인 (-5.39 %) 이더리움 (-1.59..."
1408,2018.03.27.,"가상화폐 시세 또 비상, 이번에는 CLOUD 법 쇼크… 미국 해외정보조사법 전격...","가상화폐 또 비상, 이번에는 CLOUD 법 쇼크… 미국 온라인계좌조사법 전격 통과, 비트코인 시세 국제유가 달러환율 금값 흔들 Crypto Community Fears Passage of CLOUD Act..."
1409,2018.03.22.,[긴급] 미국 연준 FOMC 기준금리 인상… 뉴욕증시 다우지수 달러환율 국제유가...,[긴급] 미국 연준 FOMC 기준금리 인상… 뉴욕증시 다우지수 달러환율 국제유가 금값 코스피 비상 [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 미국 연준이 끝내 금리를 올렸다. 미국 연준은 22일 새벽...
1410,2018.03.19.,[김박사 뉴욕증시 해부] 다우지수의 비밀… 가상화폐 암호화폐 달러환율 국제...,[뉴욕증시 해부] 다우지수의 비밀… 가상화폐 달러환율 국제유가 미리 예측 다우지수 영어 풀네임= Dow Jones Industrial Average (DJIA) [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 미국 뉴욕증시에서 주가가 얼마나...
1411,2018.03.13.,[국제유가] 유가 적정가격은 배럴당 60달러?,[국제유가] 유가 적정가격은 배럴당 60달러? 국제유가가 이란 석유장관의 석유 적정가 발언과 미국의 원유 생산 증가 등의 여파로 하락했다. 13일 한국석유공사에 따르면 12일(현지시간) 뉴욕상업거래소(NYMEX)의...
1412,2018.03.24.,"[미국 증시 마감] 다우지수 또 와르르, 트럼프 관세폭탄 무역전쟁 일파만파 …...","[미국 증시] 다우지수 또 와르르, 트럼프 관세폭탄 무역전쟁 일파만파 …뉴욕증시 국제유가 금값 달러환율 가상화폐 흔들 미국증시 마감시세 다우지수 1.77% ↓ 나스닥지수 2.43% ↓ S%P..."
1413,2018.03.21.,"[국제유가] WTI 63달러 돌파, 5가지 변수 ① 시진핑 푸틴 ② 페이스북 개인정...","[국제유가] WTI 63달러 돌파, 호재 5가지 ① 시진핑 푸틴 ② 페이스북 개인정보 유출 ③ G20 가상화폐 성명 ④ 다우지수 ⑤ 트럼프 한반도 비핵화 [글로벌이코노믹 연구소 김대호 소장..."
1414,2018.04.09.,"S-OIL, 4조8천억 RUC&ODC 공사 마무리… 5월 시운전석유화학부문 강화… 성장...","또 정유 부문의 의존도를 낮춰 국제유가와 수급여건 등에 따른 변동성을 최소화해 수익을 안정화시킬 수 있다는 장점도 있다.  S-OIL은 RUC&ODC 프로젝트 투자액 4조8,000억원을 6년 내에 회수..."
1415,2018.03.15.,"[미국 뉴욕증시 마감] 다우지수 와르르, 트럼프 관세폭탄 일파만파… 달러환율...","[미국 뉴욕증시] 다우지수 와르르 하락 마감 , 트럼프 관세폭탄 브로드컴 퀄컴 인수 포기 일파만파… 달러환율 비트코인 가상화폐 국제유가 흔들 .뉴욕증시 다우지수 나스닥지수 S&P지수 가상화폐 이더리움 리플..."
1416,2018.03.28.,애플에 무슨 일? 가상화폐 흔든 클라우드법 (Cloud Act) 일파만파… 뉴욕증시...,"클라우드법 (Cluod Act) 후폭풍 일파만파, 가상화폐 이어 MS 아마존 흔들… 뉴욕증시 다우지수 비트코인 시세 국제유가 휘청 [글로벌이코노믹 김재희 기자] 애플주가가 하락하고 있다. 한국시간 28일 미국..."
