,날짜,제목,요약
1417,2018.02.20.,[국제유가] 글로벌 주식시장 안정화 훈풍에 상승세,[국제유가] 글로벌 주식시장 안정화 훈풍에 상승세 국제유가가 글로벌 주식 시장의 하락세가 점차 진정되면서 상승세를 보였다. 20일 한국석유공사에 따르면 19일(현지시간) 영국 런던 유럽거래소(ICE)의 브렌트유...
1418,2018.02.23.,"일본 물가 비상, CPI 1.4% 금융위기이후 최고 …달러 엔 환율 국제유가 뉴욕증...","일본 물가 비상, CPI 1.4% 금융위기 이후 최고 …달러 엔 환율 국제유가 뉴욕증시 가상화폐 시세 일대변화 예고. 그림은 일본 물가 통계 일본 총무성 통계국 발표. 구로다 하루히코(黑田東彦) 일본은행 총재 통화정책..."
1419,2018.02.19.,"미국 무역확장법 232조 쇼크, 뉴욕증시 달러환율 강타… 국제유가 금값 가상화...",국제유가 금값 가상화폐 비트코인 시세도 흔들거리고 있다. 트럼프 대통령의 최종판단은 4월11일 이전에 나온다. 그림은 무역확장법 전문 Trade Expansion Act (1962 Trade Rule) 무역확장법 충격...
1420,2018.02.22.,"[긴급진단] 미국증시 채권금리 공포 확산, 10년물 3% 돌파… 뉴욕 다우지수 달...","뉴욕증시 긴급진단 다우지수가 채권금리 공포로 급락했다, 10년물 국채수익률 3%에 육박하면서 달러환율 국제유가 가상화폐 비트코인도 함께 요동 치고있다. [글로벌이코노믹 김대호 기자]..."
1421,2018.02.13.,[국제유가] 미국 원유량 증가 전망에 WTI 보합세,[국제유가] 미국 원유량 증가 전망에 WTI 보합세 국제유가가 미국 내 원유생산과 재고가 늘어날 것이라는 전망으로 보합세를 보였다. 13일 한국석유공사에 따르면 12일(현지시간) 뉴욕상업거래소(NYMEX)의 미국...
1422,2018.03.10.,3월 1주 국내 기름값 하락...3주 연속,지난주 국제유가는 원유 수요 증가 전망에 투자심리가 개선되면서 큰 폭으로 상승했다. 산유국 카르텔인 석유수출국기구(OPEC) 감산합의 이행과 리비아 유전의 일시 가동 중지도 국제유가 상승에 영향을 미쳤다....
1423,2018.02.17.,"뉴욕증시 혼조마감, 설날 연휴 끝 대혼란… 채권금리 마의 3% 돌파, 국제유가...",국제유가 금값 달러환율 비트코인 가상화폐등이 함께 요동칠 것으로 보인다. [글로벌이코노믹 김대호 기자] 뉴욕증시가 혼조세를 보이고 있다. 한국시간 17일 뉴욕 증권거래소에 따르면...
1424,2018.02.13.,[긴급진단] 뉴욕증시 호혜세 (reciprocal tax) 쇼크… 달러환율 다우지수 국제...,호혜세 발언 이후 달러환율 뉴욕증시 국제유가 가상화폐 시세등이 요동치고 잇다. 경제용어 호혜세란? [글로벌이코노믹 김대호 기자] 트럼프 미국 대통령이 마침내...
1425,2018.02.11.,"한은, “유가 하방압력 받을 전망”…美 원유재고 증가·셰일 시추 확대","한은, “유가 하방압력 받을 전망”…美 원유재고 증가·셰일 시추 확대 미국의 원유재고가 증가세로 돌아서고 셰일오일 시추는 계속 늘어남에 따라 국제유가가 앞으로 하방압력을 받을 것으로 전망된다...."
1426,2018.02.12.,"트럼프 행정부 6주후 또 대란, 셧다운 끝난 게 아니다… 뉴욕증시 달러환율 국...","그러나 6주후 또 대란이 올 것으로 보인다, 뉴욕증시 달러환율 국제유가 주간 전망 미국 다카( DACA)에 볼모잡힌 미국증시 어디로 [글로벌이코노믹 연구소 김대호 소장] 연방정부 셧 다운이 일단 해제됐지만 또 다시..."
1427,2018.02.14.,"한국 GM 군산공장 폐쇄 후폭풍, 금융 외환시장 흔들…달러환율 뉴욕증시 다우...",달러환율 다우지수 국제유가 금값 가상화폐 시세 등이 요동치고 있는 것이다. 그림은 GM의 주가표. [글로벌이코노믹 김대호 기자] GM 군산공장 폐쇄가 다우지수 가상화폐 달러환율 등...
1428,2018.03.05.,지난해 원유수입 11억 2000만 배럴 '사상 최대',"국제유가는 두바이유를 기준으로 2016년 41.41달러에서 지난해 53.18달러로 28.4% 상승해 수입금액도 커졌다. 우리나라는 지난해 원유 수입국을 다양화해 중동뿐만 아니라 카자흐스탄, 미국, 영국 등에서 원유를..."
1429,2018.03.10.,휘발유가격 3주연속 하락…전국 리터당 1562.6원,"6원 낮은 수준을 보였다. 한국석유공사 관계자는 ""투자 심리 위축, 미 원유 재고 및 생산 증가, 2018년 미 원유 생산 증가 전망 등으로 국제유가가 하락함에 따라 국내유가는 약보합세를 유지할 것""이라고 전망했다."
1430,2018.03.05.,2월 4주 국내 기름값 약보합세 유지,한국석유공사 유가정보 서비스 ‘오피넷’에 따르면 국제유가 하락세가 도입 시차 영향으로 보합세를 유지하고 있다. 출처=뉴시스 [이코노믹리뷰=황진중 기자] 국내 석유제품 소비자가격이 2월 3주 차에 이어 4주...
1431,2018.02.28.,"가스공사, 영업이익 1조 339억원...해외사업 효과","출처=한국가스공사 호주 GLNG 사업은 2017년 89카고(약 50만t)를 생각해 4362억원의 매출이익을 냈고, 영업손실은 국제유가 상승과 생산량 증가 등에 따라 지난해 동기보다 682억원 감소한 209억원이다. 2017년..."
1432,2018.02.27.,울산 수출 전년比 6.4%↑52억6천만 달러…4개월만에 증가세 전환,"그러면서 ""미국을 중심으로 한 보호무역주의의 확산, 금리인상 및 환율 변동성 확대 등의 우려는 있지만 국제유가가 전년 동기 대비 15% 이상 높은 가격을 유지하고 있어 선박을 제외한 수출은..."
1433,2018.02.27.,"한은 기준금리 1.50% 유지… ""물가상승 압력 크지 않아""",또 세계경제는 국제유가(두바이 기준)가 산유국 감산 등으로 상승세를 지속했으나 2월 들어 미국 원유재고 증가 등으로 60달러대 초반 수준으로 하락했다. 곡물가격은 기상여건 악화에 따른 공급 차질 우려 등으로...
1434,2018.02.26.,1월 수출물량지수 3개월째 상승…반도체 훈풍 영향,"순상품교역조건지수는 수출한 대금으로 상품 1단위를 수입할 수 있는 상품량을 나타내는 지수로, 국제유가와 원자재 가격 상승 등의 영향으로 수입가격이 오른 영향을 받았다. 한은 관계자는 “통관시차를..."
1435,2018.02.24.,"국내 기름값 31주 만에 소폭 하락, 보합세 유지할 듯",한국석유공사 유가정보 서비스 ‘오피넷’에 따르면 국제유가 하락세가 시차 때문에 이번주부터 국내에도 영향을 미치고 있다. 출처=뉴시스 [이코노믹리뷰=황진중 기자] 국내 유가가 최근까지 하락세를 유지한...
1436,2018.03.02.,'내우외환'...2월 車판매 '급락'…내수·수출 동반하락 원인은,국제유가는 지난 1월 말 배럴당 65달러 안팎까지 오르는 등 2014년 12월 이후 최고치를 기록한 바 있다. 브렌트유는 배럴당 70달러를 목전에 두고 있을 만큼 높은 상승세를 보이기도 했다. 국내 한 산업정책...
1437,2018.02.21.,1월 생산자물가 두달째 오름세…농산물 가격 영향,"공산품은 국제유가와 원자재 가격 상승으로 석탄 및 석유제품, 화학제품 등이 올라 전달에 비해 0.3% 상승했다. 석탄 및 석유제품은 코크스(7.6%), 경유(4.2%), 등유(4.7%) 등이 오르며 전월에 비해 2.4% 올랐고..."
1438,2018.02.26.,"'LNG선 기술력' 조선업계 불황 탈출 돌파구 되나 현대중, 프랑스 선사와 '1조...","이처럼 국내 조선업계는 해상환경규제 강화, 국제유가 상승 등과 맞물려 올해를 기점으로 10년간 LNG선 특수를 맞을 것으로 전망된다.   26일 트레이드윈즈 등 외신에 따르면 현대중공업은..."
1439,2018.03.01.,"한국가스공사, 영업이익 1조 339억원… 전년 대비 3.6% 상승",또한 지난해 호주 GLNG 사업은 89카고(약 520만톤)를 생산해 4362억원의 매출을 올렸으며 영업손실도 국제유가 상승과 생산량 증가 등의 영향으로 전년 동기보다 682억원 감소한 209억원을 기록했다. 특히 2017년...
1440,2018.02.24.,휘발유 가격 7개월만에 소폭 하락… 리터 당 1565.4원,"한국석유공사는 위험 자산 투자 심리 개선과 산유국 공조 기대, 이스라엘과 이란과의 갈등 심화 등에 따라 국제유가는 소폭 반등했으나, 시차 등을 고려할 때 국내유가는 보합세를 유지할 것으로 전망하고 있다."
1441,2018.02.26.,제롬파월 Fed의장 입 뉴욕증시 주목받다,이는 월스트리트저널(WSJ) 전문가 설문조사치 190만배럴 증가를 크게 밑도는 것으로 이날 달러 약세와 맞물려 국제유가 상승의 원동력을 제공했다. 이날 선물시장인 뉴욕상업거래소에서 미국산 원유의 기준인...
1442,2018.02.21.,"WTI, 재고감소 등에 0.4% 상승",국제유가가 20일(미국 현지시각) 미국의 원유 재고 감소와 달러 강세로 미국산 원유는 오르고 브렌트유는 내리는 등 혼조세를 나타냈다. 출처=현지시각 [이코노믹리뷰=박희준 기자]국제유가가 혼조세를 보였다....
1443,2018.02.21.,울산 1월 수출 11.8% 증가… 40개월 연속 흑자,유류와 화학제품은 국제유가 상승 및 중국 춘절 연휴 대비 재고 수요 증가로 인해 일제히 증가했다. 자동차 수출은 현대차의 부분파업에도 불구하고 조업일수 증가와 아이오닉 등 친환경차의...
1444,2018.02.25.,"IEA""非OPEC 산유국, 2019년까지 글로벌 원유수요 충족""",미국 등 비 OPEC 원유로 시장에 물량이 넘치고 있는 만큼 국제유가가 OPEC 등이 원하는 수준까지 가려면 한참 멀었다. 국제유가는 산유국들의 공급과잉과 글로벌 수요 부족으로 2014년 1월 초 배럴당 100달러 이상에서...
1445,2018.03.10.,"뉴욕증시, 북한리스크 완화 등 대내외 호재에 급등…나스닥 사상최고치 경신",한편 국제유가는 올랐다. 뉴욕상업거래소에서 4월분 서부텍사스산원유(WTI)는 전일대비 배럴당 1.92달러(3.2%) 상승한 62.04달러로 거래를 마쳤다. 주간으로는 1.3% 올랐다. 런던선물거래소에서 5월분 북해산브렌트유는...
1446,2018.02.24.,"뉴욕증시, 금리인상 우려 완화에 급등...다우 1.4%↑",에너지업종은 이날 국제유가가 1.2% 오른 데 크게 힘입었다. 종목별로는 컴퓨터 업체 휼렛패커드가 기대 이상의 실적에 10.5% 상승했고 반도체 칩 메이커 인텔이 4.2% 올랐다. 블루 버팔로 펫 프로덕츠는 제너럴 밀스가...
1447,2018.02.13.,환율따라 1월 수출물가 3개월째 내림세…수입물가는 2개월만 반등,국제유가는 두바이유 기준으로 지난해 12월 배럴당 61.61달러에서 지난달 66.20달러까지 오르며 전월대비 7.5% 상승했다. 세부 품목으로 보면 원재료는 광산품(4.6%)이 올라 전월대비 3.8% 상승했다. 중간재는 석탄 미...
1448,2018.02.28.,"가스공사, 작년 영업이익 1조339억원… 전년比 3.6%↑",영업손실은 국제유가 상승과 생산량 증가 등의 영향으로 전년 동기보다 682억원 감소한 209억원이었다. 우즈베키스탄 수르길 사업은 본격적인 생산 단계에 진입해 작년 지분법 이익은 401억원을 기록했다....
1449,2018.02.12.,"美 국채 금리 ·CPI, 주식시장 그로기로 몰까?",석유수출국기구(OPEC)과 러시아 주도 하루 180만배럴의 감산합의 이행으로 유가가 오름세를 보이다 미국의 산유량 증가와 재고증가의 여파로 최근 국제유가는 크게 하락했다. 미국산 원유의 기준인...
1450,2018.02.11.,"현대중공업, 2년 연속 '힘겨운 흑자'작년 영업이익 146억… 올해 신규 발주 등...",실제 국제유가는 9일(현지시간) 큰 폭으로 하락했다.  뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전날보다 3.2%(1.95달러) 급락한 59.20달러를 기록했다. WTI가 올해 들어 60달러...
1451,2018.03.06.,"[뉴욕증시] WT0 사무총장 덕분에… 다우 1 .37% 급등, 트럼프 관세폭탄 철회 ...",[뉴욕증시] WTI 사무총장 효과 다우지수 막판 출렁… 달러환율 국제유가 비트코인 이더리음 러셀 기상화폐 시세 동반상승 [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 뉴욕증시가 모처럼 올랐다....
1452,2018.02.12.,기름값 29주 연속 상승... 상승세는 완화 전망,"한국석유공사는 미국 달러화 강세, 미국 원유 생산 전망 상향, 미국 원유 재고 증가 등에 따라 국제유가가 하락하면서 앞으로 기름가격 상승세는 완화될 것으로 전망했다. 이날 오전 10시30분 현재 원달러 환율은..."
1453,2018.02.15.,"'고공행진' 기름값, 2주뒤 상승세 꺾이나",국제유가가 최근 크게 하락하면서 국내 기름 값은 언제쯤 떨어질지에 관심이 쏠리고 있다. 지난 2월 첫째 주 주유소 휘발유 판매가격은 전주보다 4.2원 오른 리터당 1563.8원으로 28주 연속 상승했다. 경유 가격도 5.0원...
1454,2018.03.06.,"정제마진 호황…정유업계, 1분기도 기대감 상승","정제마진 호황…정유업계, 1분기도 기대감 상승 지난 2016~2017년 2년 연속 사상 최대 실적을 경신하고 있는 한국 정유업계가 안정을 찾고 있는 국제유가와 글로벌 석유제품 수요 확대에 힘입어 올해 역시 호실적을..."
1455,2018.02.26.,대구 택시요금 6년만에 오를 듯,"작년 9월 요금을 올린 부산을 시작으로 대구 등 대도시 사업주들의 인상 요구가 거세고, 올해 국제유가 상승 기조와 최저임금 인상, 6·2지방선거 등의 요인이 맞물려 불가피한 측면이 있어서다. 요금 인상폭은 기본요금..."
1456,2018.03.05.,증시 조정에 투자자 ‘울상’…외국인·기관·개인 수익률 마이너스,"문정희 KB증권 연구원도 “파월의 발언으로 시장에서도 3월 연방공개시장위원회(FOMC)의 금리인상 가속에 대한 우려를 반영했다”며 “미국의 임금 상승률 상승, 국제유가 상승, 재정지출 확대 등을 고려하면 연내..."
1457,2018.02.14.,"'LIVE 11:50 청와대입니다', 이호승 기획비서관 ""기승전 최저임금 탓?""","국제 유가가 오른다든지, 특정 품목의 수요가 갑자기 늘어나서 공급이 못 따라가 물가가 오를 수도 있다. 한마디로 종합적인 요인이 작용하는 것. 그래서 이번 최저임금 상승으로 물가가 올랐다는 일부 보도는 증거가..."
1458,2018.02.11.,국내 휘발유값 7개월째 '고공행진',"4원으로 가장 높았다. 한국석유공사는 ""미국 달러화 강세, 올해 미국 원유 생산 전망치 상향 조정 등으로 국제유가가 하락하면서 국내유가 상승세가 완화될 것""이라고 전망했다.  "
1459,2018.03.04.,"트럼프 관세폭탄 내분, 백악관 자문위원장 사표 … 뉴욕증시 달러환율 가상화...","트럼프 관세폭탄 내분, 백악관 경재자문위원장 철회 안하면 사표 … 뉴욕증시 달러환율 가상화폐 시세 분수령.관세폭탄이 끝내 시행에 들어가면 뉴욕증시와 달러환율 그리고 국제유가 비트코인 가상화폐 등..."
1460,2018.02.19.,3월 국제선 유류할증료 또 오른다..최고 5만6100원 부과,"사진=대한항공, 아시아나항공 국내선도 4400원으로 상승 [글로벌이코노믹 길소연 기자] 국제유가가 계속 상승하면서 다음 달 국제선 유류할증료가 한 단계 오른다. 이동거리에 따라 편도 기준 최고 5만6100원의..."
1461,2018.03.07.,"뉴욕증시, 북한 비핵화 기대와 무역전쟁 우려 혼재속 강보합 마감",국제유가는 이날 소폭 올랐다. 뉴욕상품거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.1%(3센트) 오른 62.60달러에 거래를 마쳤다. 런던 ICE 선물거래소의 5월물 브렌트유는 같은 시각 배럴당...
1462,2018.02.21.,1월 생산자물가 한파로 농산물가격 치솟아 3년2개월만 최고치,"국제유가 등 원자재 가격이 오르면서 경유(4.2%), 코크스(7.6%), 등유(4.7%), 휘발유(1.8%) 등이 오른 영향이다. TV용LCD(-4.0%)와 모니터용LCD(-2.7%) 등 전기 및 전자기기는 전월대비 0.5% 내려갔다. 1월엔 서비스물가도 0.4..."
1463,2018.03.02.,"미국 뉴욕증시, 제롬 파월 의장에 트럼프 대통령 발언까지 겹쳐 하락세, 다우...","이와 함께 달러환율,국제유가,가상화폐, 국제 금값 등도 큰 변동성을 보이고 있다. 지난 28일(현지시간) 뉴욕증시는 제롬 파월이 의회청문회에서 강력한 긴축을 예고하면서 금리인상의 우려가 야기하며 하락했다...."
1464,2018.03.01.,"[김박사 경제진단] 미국 GDP 성장률 수정에 담긴 뜻, 뉴욕증시 다우지수 11년...",국제유가 달러환율 금값 비트코인 이더리움 리플 가상화폐등도 요동치고 있다. [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사] 미국의 2017년 4분기 성장률이 2.5...
1465,2018.02.27.,"정유업계, 상장 준비 박차…모기업 실탄 마련","현대오일뱅크 역시 현대중공업에 재인수된 직후 상장을 시도했으나 국제유가 급락으로 실적이 하락하면서 실패했다.그러나 올해 상황은 다르다. 지난해 정유 4사(SK이노베이션, GS칼텍스, 에쓰오일, 현대오일뱅크)의..."
1466,2018.02.25.,"러시아 채권 '쓰레기 정크(Junk) 등급 탈출, 2006년 이후 12년만에 … S&P 국...",러시아 경제에 대한 평가가 좋아지고 있는 두 번째 요인은 국제유가의 상승세이다. 국제유가가 오르면서 세계최대산유국중 하나인 러시아의 원유수출대금이 크게 늘어나 재정 운영에 숨통이 트이고 있는...
1467,2018.02.26.,"미국 금리불확실성 완화, 코스피 2460선 바짝…외인기관 공방","SK이노베이션도 국제유가 상승으로 인한 정제마진 개선 기대감에 4.76% 뛰었다. 반면 NAVER가 2.29% 하락마감했다. KB금융 0.93%, 삼성생명 0.39%, 삼성물산 1.87%, 신한지주 2.06%, SK 0.51% 약세를 나타냈다. 이날 화장품..."
1468,2018.02.21.,"가상화폐 사상 첫 국가발행, 베네수엘라 페트로(Petro)…비트코인 이더리움 리...",산유국인 베네수엘라는 국제유가 하락으로 큰 어려움을 겪어왔다. 정부재정이 고갈되면서 식량수입도 제대로 할 수 없는 상황에 몰린 것이다. 베네수엘라 정부는 부족한 재정을 확보하기 위해 통화량을 계속 늘렸고 그...
1469,2018.02.21.,[김박사의 경제진단] 출자전환(conversion) 지엠 군산공장 폐쇄…미국 GM의 노...,경제용어 출자전환 (conversion of investment) 지엠 군산공장 폐쇄… 미국 GM이 출자전환 카드를 제시한 후 뉴욕증시 다우지수 국제유가 달러환율 가상화폐 비트코인등 금융시장이 요동치고 있다. 사진은 매리 바라 미국 GM...
1470,2018.02.21.,[김박사의 경제진단] 출자전환(conversion) 지엠 군산공장 폐쇄…미국 GM의 노...,경제용어 출자전환 (conversion of investment) 지엠 군산공장 폐쇄… 미국 GM이 출자전환 카드를 제시한 후 뉴욕증시 다우지수 국제유가 달러환율 가상화폐 비트코인등 금융시장이 요동치고 있다. 사진은 매리 바라 미국 GM...
1471,2018.02.28.,[긴급진단] 제롬파월 한마디 다우 1.16%↓세계 증시 와르르 이유는? 미국 일본...,그리고 국제유가 등 금융시장을 온통 뒤흔들고 있다. 파월 의장은 미국 동부시각 기준 27일 미국 하원 금융서비스 위원회에 출석해 통화정책에 대해 증언했다. 제롬파월이 국회에 출석한 것은...
1472,2018.02.25.,충북지역 휘발유 31주 연속 상승,하지만 국제유가 약화로 충북지역도 조만간 상승세가 멈출 것으로 보인다. 국내 휘발유가격은 싱가포르 현물시장에서 거래되는 휘발유가격에 연동되는데 추세적으로 싱가포르 가격은 아시아지역 도입 비중이...
1473,2018.02.27.,외식물가 상승으로 서민가계 허리 휜다,국제유가의 상승세도 산유국의 사정 상 그럴만한 이유가 있다. 모두가 이유 없는 무덤은 없다. 그러나 실질 가계소득이 줄어드는 40대 가정이나 실직이 늘어나고 있는 서민들은 이 세상 어디도 호소할 곳이 없다.
1474,2018.02.27.,"트럼프 관세폭탄 강행, 세계 무역전쟁도 감수…달러환율 다우지수 가상화폐 코...",트럼프 정부 관세폭탄은 국제유가와 달러환율 그리고 비트코인 가상화폐 뉴욕증시 다우지수 코스피 코스닥 일본 도쿄증시 중국 상하이증시 등에도 큰 영향을 줄 것으로 보인다. [글로벌이코노믹 김대호 기자 ] 미국...
1475,2018.02.19.,"달러 가치, 3년래 최저…금값, 18개월래 최고치",반면 금값과 국제유가는 치솟고 있다. 금값은 18개월 이래 최고치로 치솟고 있다. 국제 유가 역시 북해산 브렌트유가 배럴당 65달러를 돌파하는 등 오름세를 지속하고 있다. 영국 파이낸셜타임스(FT)는 19일...
1476,2018.02.13.,1월 수출물가 전월대비 0.4% 하락…수입물가는 0.7% 올라,수입물가지수 시계열//자료=한국은행 수입물가는 국제유가 상승 등의 영향으로 전월대비 0.7% 올랐다. 지난해 같은 기간과 비교해서는 2.4% 내렸다. 월평균 두바이유가가 배럴당 전월대비 7.5% 오른(지난해 12월 61....
1477,2018.02.25.,최장랠리 끝난 기름값…7개월 만에 하락세,다만 최근 국제유가가 60달러(두바이유 기준)선 안팎에서 등락을 반복하고 있어 국내 기름값 역시 향후 하락세를 이어갈지는 미지수다. 우리나라 정유사들이 주로 수입해 사용하는 두바이유 국제가격은 2월...
1478,2018.02.26.,달러환율 뉴욕증시 운명의 한 주… 4가지 변수 ① 제롬파월 신고식 ② 채권금...,달러환율 뉴욕증시 국제유가 그리고 비트코인 가상화폐 등이 운명의 한 주를 맞고 있다. 4가지 변수 ① 제롬파월 신고식 ② 채권금리 3% ③ PCE 물가 ④ 시진핑 개헌 [글로벌이코노믹 연구소 김대호 소장/ 경제학 박사]...
1479,2018.02.19.,"글로벌 증시 진정, 코스피 2440선 다시 회복…외인기관 쌍끌이 매수","SK이노베이션은 국제유가의 상승에 3.15% 뛰었다. KB금융 3.09%, 삼성생명 1.24%, SK1.55%, LG생활건강2.26% 등도 강세를 나타냈다. 반면 외국인의 매수세에 상승세를 나타냈던 대장주 삼성전자와 SK하이닉스는 각각 1.27..."
1480,2018.02.19.,"글로벌 증시 진정, 코스피 2440선 다시 회복…외인기관 쌍끌이 매수","SK이노베이션은 국제유가의 상승에 3.15% 뛰었다. KB금융 3.09%, 삼성생명 1.24%, SK1.55%, LG생활건강2.26% 등도 강세를 나타냈다. 반면 외국인의 매수세에 상승세를 나타냈던 대장주 삼성전자와 SK하이닉스는 각각 1.27..."
1481,2018.02.20.,"코스피, 외국인·기관 '팔자'에 5거래일만 하락세","서상영 키움증권 연구원은 ""오늘 한국 증시는 일부 차익실현 매물 출회가 유입될 수 있다""며 ""다만 국제유가가 상승하고 있다는 점, 주 후반에 있을 비둘기파 성향의 미국 연준위원들의 발언에 대한..."
1482,2018.02.19.,"대신증권 “코스피, IT 업종 중심으로 2480 회복 전망”",이경민 연구원은 “설 연휴 동안 글로벌증시가 강세를 이어갔다”며 “미국 소비자물가가 예상치를 상회해 미국 국채금리(10년물 기준)가 2.9%를 넘어서긴 했지만 국제유가가 62달러로 급반등을 하는 등 위험자산...
1483,2018.02.23.,"뉴욕증시, 금리인상 관망 혼조세 마감…다우 0.66% 올라",국제유가는 미국의 원유재고가 줄어들었다는 소식에 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.8% 오른 62.77달러에 거래를 마쳤다. 2주 만에 가장 높은...
1484,2018.02.21.,"모건스탠리의 경고, 미국 뉴욕증시 더 큰 폭락 온다… 달러환율 코스피 코스닥...","모건스탠리의 경고, 미국 뉴욕증시 폭락 아직 끝나지 않았다… 달러환율 코스피 코스닥 가상화폐 비트코인 코스피 코스닥 국제유가 금값 일본증시 중국 상하이증시 등도 앞으로 요동칠 것으로 보인다. 미국 증시..."
1485,2018.02.14.,"[글로벌 CEO 연구] GM 군산공장 폐쇄, 메리바라 (Mary Barra) 누구… 해고 칼...",GM 군산공장 폐쇄 선언이후 뉴욕증시 다우지수 달러환율 국제유가 등 전세계의 금융시장이 요동치고 있다. GM 군산공장 폐쇄를 사실상 지휘하고 있는 메리바라 (Mary Barra) CEO...
1486,2018.02.17.,"해외건설협회 ""이라크, 재건사업 재원 마련 난항""","특히 국제유가도 최근 등락을 반복, 여기에 기대하기 힘들뿐 아니라, 이미 전체 GDP의 2/3 수준인 1,740억 달러를 부채로 보유한 점도 부담으로 작용하고 있다. 반면 쿠웨이트 외교부 장관은 현지에서..."
1487,2018.02.18.,국내 휘발유 가격 고공행진…30주 연속 상승세,국내 휘발유 가격이 계속 상승세를 이어가고 있는 가운데 국제 유가가 조만간 본격 하락세로 전환될 것이란 전망이 나오고 있다. 오피넷에 따르면 2월 둘 째주(11~17일) 충북지역 휘발유 가격은 1천566.31원으로...
1488,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1489,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1490,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1491,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1492,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1493,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1494,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1495,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1496,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1497,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1498,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
